
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication10	 -1.50738	1.00007	1.01653 	1.01650 	1.01664 	1.01702 	1.01543 	1.01721 	1.01603 	1.01683 	1.03123 	1.04331 	1.02708 	1.02308 	1.02169 	1.02132 	1.02337 	1.03035 	1.03905 	1.02692 	1.03038 	1.03299 	1.03981 	1.03895 	1.02363 	1.02618 	1.01360 	1.00730 	1.01170 	1.01653 	1.00905 	1.00619 	-0.00595 	-0.00752 	-0.01525 	-0.01327 	-0.01534 	0.00000 	-0.01442 	-0.01451 	-0.01711 	0.35294 	-0.01487 	-0.01319 	-0.01038 	-0.01495 	-0.01194 	-0.01376 	-0.01373 	-0.01402 	-0.01526 	-0.01535 	-0.01355 	-0.00962 	-0.01105 	-0.01653 	-0.01465 	-0.01678 	-0.00510 	-0.01554 	0.00000 	-0.01801 	0.00020 	0.00084 	-0.00500 	-0.00435 	-0.00503 	0.00000 	-0.00473 	-0.00476 	-0.00561 	0.11575 	-0.00488 	-0.00433 	0.00019 	-0.00490 	-0.00391 	-0.00451 	-0.00450 	-0.00460 	-0.00501 	-0.00503 	-0.00444 	-0.00960 	-0.00304 	-0.00542 	-0.00481 	-0.00550 	0.00376 	-0.00510 	0.00000 	-0.00591 	0.00552	0.00828
Replication11	 -1.54070	0.99996	0.99560 	0.99571 	0.99529 	0.99556 	0.99457 	0.99582 	0.99478 	0.99542 	1.00418 	1.01309 	0.99969 	0.99890 	1.00011 	0.99696 	0.99890 	1.00347 	1.00972 	1.00050 	1.00281 	1.00470 	1.01087 	1.01042 	1.00078 	1.00166 	0.99320 	0.98907 	0.99283 	0.99523 	0.99047 	0.98792 	0.00793 	0.00951 	-0.01419 	-0.01567 	-0.01172 	0.01800 	-0.01621 	-0.01545 	-0.01469 	0.25622 	-0.01609 	-0.01379 	0.00705 	-0.01566 	-0.01379 	-0.01416 	-0.01536 	-0.01355 	-0.01294 	-0.01691 	-0.01473 	-0.00013 	0.00684 	-0.01624 	-0.01530 	-0.01101 	0.00907 	-0.01406 	0.00000 	-0.01606 	0.00474 	0.00518 	-0.00466 	-0.00514 	-0.00384 	0.00590 	-0.00532 	-0.00507 	-0.00482 	0.08405 	-0.00528 	-0.00452 	0.00157 	-0.00514 	-0.00452 	-0.00465 	-0.00504 	-0.00444 	-0.00425 	-0.00555 	-0.00483 	-0.00014 	0.00269 	-0.00533 	-0.00502 	-0.00361 	0.00448 	-0.00461 	0.00000 	-0.00527 	0.00261	0.00403
Replication12	 -1.53237	0.99996	0.99459 	0.99468 	0.99433 	0.99460 	0.99337 	0.99471 	0.99371 	0.99435 	1.00518 	1.01472 	1.00143 	0.99907 	1.00025 	0.99697 	0.99911 	1.00444 	1.01111 	1.00088 	1.00373 	1.00581 	1.01218 	1.01167 	1.00097 	1.00185 	0.99131 	0.98469 	0.99118 	0.99407 	0.98873 	0.98609 	0.00832 	0.00996 	-0.01360 	-0.01260 	-0.01460 	0.00000 	-0.01406 	-0.01310 	-0.01404 	0.28039 	-0.01345 	-0.01495 	0.00689 	-0.01703 	-0.01366 	-0.01191 	-0.01663 	-0.01778 	-0.01135 	-0.01647 	-0.01726 	-0.00055 	0.00667 	-0.01501 	-0.01687 	-0.01765 	0.00964 	-0.01565 	0.00000 	-0.01662 	0.00524 	0.00578 	-0.00446 	-0.00413 	-0.00479 	0.00000 	-0.00461 	-0.00430 	-0.00461 	0.09197 	-0.00441 	-0.00490 	0.00160 	-0.00559 	-0.00448 	-0.00391 	-0.00545 	-0.00583 	-0.00372 	-0.00540 	-0.00566 	-0.00056 	0.00266 	-0.00492 	-0.00553 	-0.00579 	0.00520 	-0.00513 	0.00000 	-0.00545 	0.00334	0.00508
Replication13	 -1.52782	1.00009	1.02785 	1.02778 	1.02807 	1.02845 	1.02693 	1.02922 	1.02785 	1.02880 	1.03698 	1.04547 	1.03285 	1.02723 	1.02540 	1.02531 	1.02683 	1.03309 	1.04128 	1.03005 	1.03322 	1.03564 	1.04210 	1.04133 	1.02702 	1.02999 	1.02013 	1.01458 	1.01928 	1.02823 	1.01697 	1.01447 	-0.01185 	-0.01457 	-0.01418 	-0.01573 	-0.01706 	0.07683 	-0.01434 	-0.01399 	-0.01527 	0.30732 	-0.01481 	-0.01656 	-0.01359 	-0.01398 	-0.01760 	-0.01932 	-0.01610 	-0.01307 	-0.01455 	-0.01581 	-0.01609 	-0.01041 	-0.01401 	-0.01572 	-0.01342 	-0.01479 	-0.00943 	-0.01702 	0.00000 	-0.01575 	-0.00385 	-0.00370 	-0.00465 	-0.00516 	-0.00559 	0.02519 	-0.00470 	-0.00459 	-0.00501 	0.10078 	-0.00486 	-0.00543 	0.00017 	-0.00459 	-0.00577 	-0.00634 	-0.00528 	-0.00429 	-0.00477 	-0.00518 	-0.00528 	-0.01039 	-0.00358 	-0.00516 	-0.00440 	-0.00485 	0.00211 	-0.00558 	0.00000 	-0.00516 	0.00369	0.00615
Replication14	 -1.54794	0.99991	0.98568 	0.98583 	0.98527 	0.98553 	0.98423 	0.98576 	0.98458 	0.98542 	0.99226 	0.99997 	0.98865 	0.98793 	0.99035 	0.98633 	0.98770 	0.99152 	0.99691 	0.98849 	0.99043 	0.99218 	0.99824 	0.99794 	0.99039 	0.99051 	0.98270 	0.97636 	0.98347 	0.98518 	0.98140 	0.97916 	0.01433 	0.01736 	-0.01497 	-0.01234 	-0.01727 	0.02453 	-0.01706 	-0.01300 	-0.01636 	0.22089 	-0.01295 	-0.01595 	0.01481 	-0.01230 	-0.01788 	-0.01455 	-0.01590 	-0.01444 	-0.01397 	-0.01572 	-0.01502 	0.00401 	0.01488 	-0.01467 	-0.01357 	-0.01689 	0.01571 	-0.01485 	0.00000 	-0.01409 	0.00705 	0.00748 	-0.00491 	-0.00405 	-0.00567 	0.00805 	-0.00560 	-0.00427 	-0.00537 	0.07246 	-0.00425 	-0.00523 	0.00231 	-0.00404 	-0.00586 	-0.00477 	-0.00522 	-0.00474 	-0.00458 	-0.00516 	-0.00493 	0.00399 	0.00539 	-0.00481 	-0.00445 	-0.00554 	0.00522 	-0.00487 	0.00000 	-0.00462 	0.00197	0.00313
Replication15	 -1.54089	0.99993	0.98607 	0.98622 	0.98564 	0.98588 	0.98475 	0.98602 	0.98502 	0.98565 	0.99484 	1.00414 	0.99057 	0.99028 	0.99244 	0.98865 	0.99050 	0.99457 	1.00077 	0.99167 	0.99389 	0.99592 	1.00224 	1.00188 	0.99316 	0.99374 	0.98643 	0.98051 	0.98799 	0.98565 	0.98962 	0.98593 	0.01360 	0.01640 	-0.01403 	-0.01672 	-0.01518 	0.00000 	-0.01477 	-0.01606 	-0.01661 	0.25017 	-0.01529 	-0.01708 	0.01294 	-0.01393 	-0.01436 	-0.01554 	-0.01575 	-0.01499 	-0.01653 	-0.01315 	-0.01406 	0.00270 	0.01271 	-0.01807 	-0.01742 	-0.01578 	0.01311 	-0.01484 	0.01411 	-0.01348 	0.00745 	0.00804 	-0.00460 	-0.00549 	-0.00498 	0.00000 	-0.00485 	-0.00527 	-0.00545 	0.08207 	-0.00501 	-0.00560 	0.00237 	-0.00457 	-0.00471 	-0.00510 	-0.00517 	-0.00492 	-0.00542 	-0.00431 	-0.00461 	0.00269 	0.00469 	-0.00593 	-0.00571 	-0.00518 	0.00425 	-0.00487 	0.00463 	-0.00442 	0.00260	0.00391
Replication16	 -1.53722	0.99997	0.99808 	0.99818 	0.99781 	0.99813 	0.99694 	0.99849 	0.99736 	0.99814 	1.00685 	1.01594 	1.00213 	1.00080 	1.00179 	0.99880 	1.00073 	1.00561 	1.01242 	1.00225 	1.00466 	1.00685 	1.01361 	1.01311 	1.00264 	1.00386 	0.99449 	0.98898 	0.99416 	0.99775 	0.99161 	0.98886 	0.00639 	0.00764 	-0.01617 	-0.01507 	-0.01497 	0.02807 	-0.01546 	-0.01211 	-0.01515 	0.26757 	-0.01691 	-0.01543 	0.00556 	-0.01588 	-0.01408 	-0.01646 	-0.01392 	-0.01501 	-0.01772 	-0.01542 	-0.01372 	-0.00103 	0.00531 	-0.01425 	-0.01482 	-0.01469 	0.00791 	-0.01758 	0.00000 	-0.01731 	0.00409 	0.00451 	-0.00530 	-0.00494 	-0.00491 	0.00921 	-0.00507 	-0.00397 	-0.00497 	0.08777 	-0.00555 	-0.00506 	0.00159 	-0.00521 	-0.00462 	-0.00540 	-0.00456 	-0.00492 	-0.00581 	-0.00506 	-0.00450 	-0.00103 	0.00230 	-0.00467 	-0.00486 	-0.00482 	0.00458 	-0.00577 	0.00000 	-0.00568 	0.00290	0.00457
Replication17	 -1.54638	0.99992	0.98528 	0.98543 	0.98483 	0.98504 	0.98403 	0.98518 	0.98426 	0.98485 	0.99284 	1.00136 	0.98859 	0.98865 	0.99098 	0.98674 	0.98882 	0.99243 	0.99824 	0.98962 	0.99172 	0.99357 	0.99985 	0.99957 	0.99189 	0.99280 	0.98764 	0.98345 	0.98938 	0.98484 	0.99250 	0.98824 	0.01418 	0.01712 	-0.01317 	-0.01496 	-0.01427 	0.00000 	-0.01366 	-0.01402 	-0.01551 	0.22432 	-0.01523 	-0.01541 	0.01398 	-0.01601 	-0.01444 	-0.01617 	-0.01409 	-0.01586 	-0.01418 	-0.01404 	-0.01174 	0.00347 	0.01367 	-0.01631 	-0.01592 	-0.01117 	0.01290 	-0.01729 	0.01976 	-0.01318 	0.00756 	0.00812 	-0.00432 	-0.00491 	-0.00468 	0.00000 	-0.00448 	-0.00460 	-0.00509 	0.07359 	-0.00500 	-0.00506 	0.00259 	-0.00525 	-0.00474 	-0.00530 	-0.00462 	-0.00520 	-0.00465 	-0.00460 	-0.00385 	0.00345 	0.00504 	-0.00535 	-0.00522 	-0.00366 	0.00336 	-0.00567 	0.00648 	-0.00433 	0.00212	0.00321
Replication18	 0.01850	0.99970	0.93769 	0.93817 	0.93631 	0.93642 	0.93604 	0.93635 	0.93568 	0.93600 	0.93583 	0.94008 	0.93150 	0.93877 	0.94688 	0.93664 	0.93867 	0.93761 	0.93877 	0.93562 	0.93547 	0.93605 	0.94093 	0.94140 	0.94466 	0.94073 	0.93901 	0.93281 	0.94366 	0.93622 	0.94548 	0.94074 	0.04436 	0.05397 	-0.01692 	-0.01287 	-0.01402 	0.00586 	-0.01606 	-0.01705 	-0.01535 	0.05750 	-0.01554 	-0.01362 	0.04910 	-0.01724 	-0.01299 	-0.01540 	-0.01469 	-0.01503 	-0.01226 	-0.01442 	-0.01310 	0.02280 	0.05015 	-0.01650 	-0.01525 	-0.01652 	0.04426 	-0.01201 	0.01736 	-0.01788 	0.01923 	0.01983 	-0.00555 	-0.00422 	-0.00460 	0.00192 	-0.00527 	-0.00560 	-0.00504 	0.01887 	-0.00510 	-0.00447 	0.00590 	-0.00566 	-0.00426 	-0.00506 	-0.00482 	-0.00493 	-0.00402 	-0.00473 	-0.00430 	0.02274 	0.01739 	-0.00542 	-0.00501 	-0.00542 	0.00805 	-0.00394 	0.00570 	-0.00587 	0.00135	0.00206
Replication19	 -1.55271	0.99981	0.96183 	0.96214 	0.96095 	0.96113 	0.96033 	0.96115 	0.96027 	0.96086 	0.96596 	0.97303 	0.96133 	0.96464 	0.96970 	0.96287 	0.96443 	0.96650 	0.97060 	0.96363 	0.96476 	0.96616 	0.97215 	0.97218 	0.96874 	0.96716 	0.96049 	0.95389 	0.96240 	0.96078 	0.96027 	0.95796 	0.02917 	0.03544 	-0.01581 	-0.01337 	-0.01448 	0.00000 	-0.01647 	-0.01183 	-0.01456 	0.17283 	-0.01656 	-0.01441 	0.03129 	-0.01389 	-0.01808 	-0.01653 	-0.01397 	-0.01519 	-0.01509 	-0.01683 	-0.01903 	0.01257 	0.03174 	-0.01319 	-0.01545 	-0.01760 	0.03028 	-0.01285 	0.00000 	-0.01452 	0.01319 	0.01374 	-0.00519 	-0.00439 	-0.00475 	0.00000 	-0.00540 	-0.00388 	-0.00478 	0.05671 	-0.00543 	-0.00473 	0.00382 	-0.00456 	-0.00593 	-0.00542 	-0.00458 	-0.00498 	-0.00495 	-0.00552 	-0.00624 	0.01254 	0.01091 	-0.00433 	-0.00507 	-0.00577 	0.00725 	-0.00422 	0.00000 	-0.00476 	0.00157	0.00240
