
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication10	 -1.52783	0.99991	0.99731 	0.99741 	0.99702 	0.99733 	0.99615 	0.99785 	0.99693 	0.99757 	1.00725 	1.02041 	0.99877 	1.00396 	1.00481 	1.00177 	1.00499 	1.01045 	1.01644 	1.00810 	1.00987 	1.01139 	1.01808 	1.01758 	1.00707 	1.00959 	1.00381 	1.00381 	1.00227 	0.99794 	1.00122 	1.00009 	0.00745 	0.00614 	-0.01587 	-0.03532 	-0.01905 	0.00000 	-0.00767 	-0.01549 	-0.02567 	0.30998 	-0.03037 	-0.02332 	0.00309 	-0.02079 	-0.01008 	0.00000 	-0.02786 	0.00000 	-0.01126 	-0.02785 	-0.01313 	-0.00538 	0.00097 	-0.01325 	-0.01077 	0.00000 	0.00464 	-0.00579 	0.00000 	-0.00712 	0.00738 	0.00462 	-0.00521 	-0.01159 	-0.00625 	0.00000 	-0.00251 	-0.00508 	-0.00842 	0.10169 	-0.00996 	-0.00765 	0.00303 	-0.00682 	-0.00331 	0.00000 	-0.00914 	0.00000 	-0.00369 	-0.00914 	-0.00431 	-0.00546 	0.00038 	-0.00435 	-0.00353 	0.00000 	0.00461 	-0.00190 	0.00000 	-0.00234 	0.00377	0.00531
Replication11	 0.01100	0.99487	0.94500 	0.94527 	0.94443 	0.94507 	0.94447 	0.94586 	0.94451 	0.94603 	0.94652 	0.95581 	0.93900 	0.95001 	0.95881 	0.94830 	0.94961 	0.95005 	0.95345 	0.94781 	0.94855 	0.94969 	0.95653 	0.95726 	0.95318 	0.95494 	0.95495 	0.94669 	0.96068 	0.94698 	0.96336 	0.96139 	0.04019 	0.07269 	-0.03237 	-0.03408 	-0.00959 	0.00000 	-0.02301 	-0.00042 	-0.03418 	0.13972 	-0.02691 	-0.02203 	0.03205 	-0.01184 	-0.01154 	-0.02346 	-0.01777 	-0.01690 	-0.01425 	-0.01673 	-0.03220 	0.04015 	0.03076 	-0.00636 	-0.00929 	-0.02197 	0.03022 	0.00000 	0.01256 	-0.00367 	0.03574 	-0.01738 	-0.01073 	-0.01129 	-0.00318 	0.00000 	-0.00763 	-0.00014 	-0.01133 	0.04630 	-0.00892 	-0.00730 	0.02833 	-0.00392 	-0.00382 	-0.00778 	-0.00589 	-0.00560 	-0.00472 	-0.00554 	-0.01067 	0.03532 	-0.00449 	-0.00211 	-0.00308 	-0.00728 	0.02880 	0.00000 	0.00416 	-0.00122 	0.00210	0.00305
Replication12	 -1.53994	0.99855	0.98837 	0.98830 	0.98865 	0.98890 	0.98605 	0.98903 	0.98739 	0.98867 	0.99633 	1.00412 	0.99175 	0.98967 	0.99257 	0.98831 	0.98929 	0.99272 	1.00010 	0.98902 	0.99345 	0.99584 	1.00202 	1.00177 	0.99163 	0.99371 	0.98891 	0.98630 	0.98731 	0.98874 	0.98337 	0.97600 	0.01326 	0.02200 	-0.00869 	0.00000 	-0.03432 	0.02353 	-0.01420 	-0.01648 	-0.01052 	0.25290 	-0.01643 	-0.02084 	0.01080 	-0.00959 	-0.01305 	-0.03182 	-0.01875 	-0.04432 	-0.00189 	-0.00648 	-0.02441 	0.00657 	0.00923 	-0.01940 	0.00000 	-0.00697 	0.01378 	-0.00968 	0.00809 	-0.04068 	0.01200 	-0.00346 	-0.00286 	0.00000 	-0.01129 	0.00774 	-0.00467 	-0.00542 	-0.00346 	0.08319 	-0.00540 	-0.00686 	0.00975 	-0.00316 	-0.00429 	-0.01047 	-0.00617 	-0.01458 	-0.00062 	-0.00213 	-0.00803 	0.00521 	-0.00074 	-0.00638 	0.00000 	-0.00229 	0.01338 	-0.00318 	0.00266 	-0.01338 	0.00264	0.00449
Replication13	 -1.52269	0.99917	0.98818 	0.98819 	0.98816 	0.98818 	0.98654 	0.98854 	0.98722 	0.98822 	0.99568 	1.00402 	0.98731 	0.98916 	0.99213 	0.98647 	0.98947 	0.99484 	1.00037 	0.99308 	0.99540 	0.99755 	1.00277 	1.00264 	0.99342 	0.99750 	1.00247 	1.00247 	1.00949 	0.98909 	1.02969 	1.01999 	0.01310 	0.01657 	-0.00095 	-0.02778 	-0.02150 	0.00000 	-0.01600 	-0.02069 	-0.00133 	0.21680 	-0.02999 	-0.03700 	0.01083 	-0.02252 	-0.03106 	-0.00205 	-0.02544 	-0.00266 	-0.01778 	0.00000 	-0.01611 	0.00566 	0.00667 	-0.02657 	-0.02234 	0.00000 	0.00042 	-0.01460 	0.08212 	-0.00449 	0.01239 	0.00206 	-0.00031 	-0.00913 	-0.00706 	0.00000 	-0.00526 	-0.00680 	-0.00044 	0.07123 	-0.00985 	-0.01216 	0.01023 	-0.00740 	-0.01021 	-0.00067 	-0.00836 	-0.00088 	-0.00584 	0.00000 	-0.00529 	0.00488 	0.00099 	-0.00873 	-0.00734 	0.00000 	0.00019 	-0.00480 	0.02698 	-0.00148 	0.00416	0.00653
Replication14	 -1.56168	0.99905	0.99846 	0.99847 	0.99845 	0.99868 	0.99764 	0.99898 	0.99795 	0.99876 	0.99728 	1.00285 	0.99460 	0.99625 	0.99820 	0.99512 	0.99417 	0.99888 	1.00145 	0.99340 	0.99488 	0.99674 	1.00128 	1.00139 	0.99634 	0.99838 	0.99854 	0.99854 	1.00115 	0.99878 	1.00474 	1.00144 	0.00715 	0.01329 	-0.00974 	0.00000 	-0.01090 	0.05248 	-0.01493 	-0.00974 	-0.03463 	0.14852 	-0.00961 	-0.00938 	0.00731 	-0.00246 	-0.03023 	-0.00098 	-0.00672 	-0.01859 	-0.02050 	-0.00325 	-0.03624 	0.00661 	0.00643 	-0.00812 	-0.01397 	0.00000 	0.00543 	-0.01108 	0.01857 	-0.00794 	0.00633 	-0.00344 	-0.00320 	0.00000 	-0.00358 	0.01725 	-0.00491 	-0.00320 	-0.01138 	0.04881 	-0.00316 	-0.00308 	0.00661 	-0.00081 	-0.00993 	-0.00032 	-0.00221 	-0.00611 	-0.00674 	-0.00107 	-0.01191 	0.00572 	-0.00011 	-0.00267 	-0.00459 	0.00000 	0.00516 	-0.00364 	0.00610 	-0.00261 	0.00078	0.00136
Replication15	 0.00572	0.99506	0.94565 	0.94581 	0.94534 	0.94590 	0.94428 	0.94643 	0.94458 	0.94629 	0.95600 	0.96153 	0.95535 	0.95543 	0.96340 	0.95144 	0.95451 	0.95756 	0.95953 	0.95474 	0.95488 	0.95654 	0.96201 	0.96235 	0.95640 	0.95616 	0.95467 	0.95467 	0.95771 	0.94650 	0.95572 	0.95358 	0.03973 	0.07078 	-0.02687 	-0.03524 	-0.01861 	0.00000 	-0.02892 	-0.00805 	-0.00108 	0.11544 	-0.00235 	-0.00215 	0.02927 	-0.02823 	-0.01167 	0.00000 	-0.02139 	0.00000 	-0.02966 	0.00000 	-0.01302 	0.03642 	0.02937 	-0.03174 	-0.02151 	0.00000 	0.03197 	-0.02882 	0.00000 	-0.01347 	0.03544 	-0.01594 	-0.00890 	-0.01167 	-0.00617 	0.00000 	-0.00958 	-0.00267 	-0.00036 	0.03824 	-0.00078 	-0.00071 	0.02569 	-0.00935 	-0.00387 	0.00000 	-0.00708 	0.00000 	-0.00983 	0.00000 	-0.00431 	0.03177 	-0.00458 	-0.01051 	-0.00713 	0.00000 	0.03060 	-0.00955 	0.00000 	-0.00446 	0.00185	0.00262
Replication16	 -1.54535	0.99622	0.95874 	0.95879 	0.95872 	0.95919 	0.95697 	0.95911 	0.95761 	0.95858 	0.96694 	0.97606 	0.96231 	0.96693 	0.97316 	0.96405 	0.96553 	0.96948 	0.97278 	0.96520 	0.96730 	0.96881 	0.97572 	0.97599 	0.96875 	0.97091 	0.96589 	0.96249 	0.96769 	0.95873 	0.96558 	0.96330 	0.03158 	0.05505 	-0.02002 	-0.00594 	-0.02413 	0.00343 	-0.01907 	-0.02412 	-0.01769 	0.19903 	-0.01658 	-0.00059 	0.02309 	-0.01819 	-0.02554 	-0.00661 	-0.03464 	-0.02202 	-0.00805 	-0.01677 	-0.02328 	0.02612 	0.02252 	-0.00251 	-0.01742 	-0.00903 	0.02584 	-0.03431 	0.00000 	-0.01432 	0.02830 	-0.01129 	-0.00662 	-0.00196 	-0.00798 	0.00113 	-0.00630 	-0.00797 	-0.00585 	0.06578 	-0.00548 	-0.00019 	0.02035 	-0.00601 	-0.00844 	-0.00218 	-0.01145 	-0.00728 	-0.00266 	-0.00554 	-0.00770 	0.02256 	-0.00345 	-0.00083 	-0.00576 	-0.00299 	0.02479 	-0.01134 	0.00000 	-0.00473 	0.00222	0.00326
Replication17	 -1.53629	0.99919	0.99234 	0.99246 	0.99202 	0.99217 	0.99213 	0.99249 	0.99187 	0.99200 	1.00087 	1.01062 	0.99932 	0.99568 	0.99771 	0.99511 	0.99518 	1.00035 	1.00639 	0.99447 	0.99686 	0.99955 	1.00883 	1.00827 	0.99689 	0.99831 	0.99535 	0.99491 	0.99688 	0.99245 	1.00100 	0.99336 	0.01067 	0.01463 	-0.00923 	-0.02758 	0.00000 	0.00000 	-0.01376 	-0.02479 	-0.03098 	0.28582 	-0.00555 	-0.02125 	0.00754 	-0.00297 	-0.01064 	-0.01205 	-0.03211 	-0.02695 	-0.02739 	-0.01831 	0.00000 	0.00162 	0.00582 	-0.03882 	-0.01720 	-0.00119 	0.00796 	-0.00876 	0.03131 	-0.02644 	0.00996 	0.00036 	-0.00303 	-0.00906 	0.00000 	0.00000 	-0.00452 	-0.00814 	-0.01018 	0.09390 	-0.00182 	-0.00698 	0.00695 	-0.00097 	-0.00350 	-0.00396 	-0.01055 	-0.00885 	-0.00900 	-0.00601 	0.00000 	0.00086 	0.00024 	-0.01275 	-0.00565 	-0.00039 	0.00773 	-0.00288 	0.01029 	-0.00869 	0.00297	0.00479
Replication18	 -1.53589	0.99887	0.99002 	0.98997 	0.99019 	0.99036 	0.98840 	0.99015 	0.98923 	0.98933 	0.99827 	1.00654 	0.99483 	0.99498 	0.99711 	0.99448 	0.99371 	0.99946 	1.00358 	0.99101 	0.99205 	0.99382 	1.00499 	1.00455 	0.99489 	0.99558 	0.98721 	0.97397 	0.99044 	0.98960 	0.99215 	0.98860 	0.01216 	0.01845 	-0.00613 	0.00000 	-0.02290 	0.01316 	-0.00712 	-0.03782 	-0.01499 	0.25448 	-0.01235 	-0.01120 	0.00801 	0.00000 	-0.00609 	0.00000 	-0.02312 	-0.02473 	-0.02295 	-0.04619 	-0.00264 	0.00443 	0.00737 	-0.01861 	-0.01036 	-0.03518 	0.01186 	-0.01810 	0.01392 	-0.01266 	0.01118 	-0.00134 	-0.00201 	0.00000 	-0.00753 	0.00433 	-0.00234 	-0.01243 	-0.00493 	0.08366 	-0.00406 	-0.00368 	0.00719 	0.00000 	-0.00200 	0.00000 	-0.00760 	-0.00813 	-0.00755 	-0.01519 	-0.00087 	0.00337 	-0.00038 	-0.00612 	-0.00341 	-0.01157 	0.01155 	-0.00595 	0.00458 	-0.00416 	0.00300	0.00491
Replication19	 -1.55204	0.99646	0.96182 	0.96183 	0.96191 	0.96237 	0.95977 	0.96222 	0.96009 	0.96197 	0.96911 	0.97635 	0.96466 	0.97012 	0.97588 	0.96773 	0.96935 	0.97167 	0.97498 	0.96794 	0.96960 	0.97128 	0.97649 	0.97665 	0.97098 	0.97115 	0.96942 	0.96649 	0.97355 	0.96208 	0.97587 	0.97487 	0.02967 	0.05165 	-0.01854 	-0.00103 	-0.02261 	0.00000 	-0.03399 	-0.01171 	-0.00889 	0.12337 	-0.01592 	0.00000 	0.02140 	-0.01626 	-0.00412 	-0.01301 	-0.00087 	-0.02373 	-0.01541 	0.00000 	-0.00807 	0.02553 	0.02118 	-0.02493 	-0.02062 	-0.00781 	0.02230 	-0.03177 	0.00905 	0.00000 	0.02660 	-0.01050 	-0.00613 	-0.00034 	-0.00747 	0.00000 	-0.01123 	-0.00387 	-0.00294 	0.04075 	-0.00526 	0.00000 	0.01884 	-0.00537 	-0.00136 	-0.00430 	-0.00029 	-0.00784 	-0.00509 	0.00000 	-0.00266 	0.02220 	-0.00314 	-0.00823 	-0.00681 	-0.00258 	0.02132 	-0.01050 	0.00299 	0.00000 	0.00164	0.00232
Replication20	 -1.53716	0.99987	1.00281 	1.00293 	1.00247 	1.00292 	1.00203 	1.00362 	1.00234 	1.00343 	1.01175 	1.01948 	1.00762 	1.00683 	1.00727 	1.00650 	1.00600 	1.01126 	1.01714 	1.00771 	1.00942 	1.01174 	1.01704 	1.01649 	1.00681 	1.00764 	0.99480 	0.98267 	0.99684 	1.00333 	0.99502 	0.99304 	0.00425 	0.00412 	-0.02252 	-0.02577 	-0.01093 	0.03247 	-0.01937 	-0.00770 	-0.00885 	0.23078 	-0.01480 	-0.00895 	0.00165 	0.00000 	-0.02313 	-0.01242 	0.00000 	-0.00721 	-0.02692 	-0.00472 	-0.01286 	-0.00459 	0.00117 	-0.00203 	-0.02169 	-0.03227 	0.00789 	0.00000 	0.00000 	-0.01242 	0.00415 	0.00192 	-0.00739 	-0.00845 	-0.00359 	0.01065 	-0.00636 	-0.00253 	-0.00290 	0.07571 	-0.00485 	-0.00294 	0.00156 	0.00000 	-0.00759 	-0.00407 	0.00000 	-0.00237 	-0.00883 	-0.00155 	-0.00422 	-0.00471 	0.00031 	-0.00067 	-0.00712 	-0.01059 	0.00786 	0.00000 	0.00000 	-0.00407 	0.00291	0.00454
