
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication10	 -1.52232	0.99665	0.95896 	0.95943 	0.95772 	0.95863 	0.95960 	0.95983 	0.95973 	0.95982 	0.96751 	0.98188 	0.95149 	0.96938 	0.97525 	0.96625 	0.96853 	0.97345 	0.97936 	0.96817 	0.97237 	0.97454 	0.98126 	0.98129 	0.97181 	0.97413 	0.97008 	0.96625 	0.97237 	0.95977 	0.97237 	0.97237 	0.03126 	0.05101 	-0.05008 	-0.06022 	-0.00131 	0.00000 	0.00000 	0.00000 	-0.01304 	0.23756 	-0.05728 	-0.00352 	0.02171 	-0.02186 	-0.01834 	-0.01502 	-0.00273 	-0.04257 	0.00000 	-0.00482 	-0.01430 	0.02212 	0.02034 	-0.01623 	-0.01575 	-0.01021 	0.02298 	-0.03395 	0.00000 	0.00000 	0.02836 	-0.00781 	-0.01654 	-0.01988 	-0.00043 	0.00000 	0.00000 	0.00000 	-0.00431 	0.07844 	-0.01891 	-0.00116 	0.01928 	-0.00722 	-0.00606 	-0.00496 	-0.00090 	-0.01406 	0.00000 	-0.00159 	-0.00472 	0.01897 	-0.00268 	-0.00536 	-0.00520 	-0.00337 	0.02205 	-0.01121 	0.00000 	0.00000 	0.00429	0.00560
Replication11	 0.03985	0.99304	0.91795 	0.91811 	0.91774 	0.91859 	0.91559 	0.91853 	0.91622 	0.91806 	0.92426 	0.93467 	0.91015 	0.92730 	0.93962 	0.92676 	0.92869 	0.92866 	0.93259 	0.92697 	0.92760 	0.92806 	0.93679 	0.93792 	0.93426 	0.93768 	0.94131 	0.94131 	0.94443 	0.91837 	0.94443 	0.94443 	0.05678 	0.10033 	-0.03772 	0.00000 	-0.03152 	0.00841 	-0.03322 	-0.02297 	0.00000 	0.11506 	-0.05040 	-0.06000 	0.04402 	-0.00807 	-0.00608 	-0.01854 	-0.00892 	-0.01533 	-0.00247 	-0.03256 	-0.02994 	0.05485 	0.04142 	0.00000 	-0.00461 	0.00000 	0.04020 	-0.06299 	0.00000 	0.00000 	0.05074 	-0.02182 	-0.01254 	0.00000 	-0.01048 	0.00280 	-0.01105 	-0.00764 	0.00000 	0.03827 	-0.01676 	-0.01996 	0.03897 	-0.00268 	-0.00202 	-0.00617 	-0.00297 	-0.00510 	-0.00082 	-0.01083 	-0.00996 	0.04830 	-0.00640 	0.00000 	-0.00153 	0.00000 	0.03826 	-0.02095 	0.00000 	0.00000 	0.00396	0.00524
Replication12	 0.01958	0.99376	0.93369 	0.93358 	0.93422 	0.93434 	0.93042 	0.93446 	0.93211 	0.93453 	0.93596 	0.94060 	0.93596 	0.94092 	0.95111 	0.93777 	0.93866 	0.94073 	0.94064 	0.93562 	0.93670 	0.93727 	0.94297 	0.94390 	0.94206 	0.94303 	0.94237 	0.93524 	0.94840 	0.93524 	0.94790 	0.94736 	0.04727 	0.08740 	0.00000 	-0.02386 	-0.04845 	0.00000 	-0.02214 	-0.00312 	-0.02630 	0.00000 	0.00000 	-0.00112 	0.03699 	-0.01725 	-0.02165 	-0.00043 	0.00000 	-0.02706 	0.00000 	-0.01020 	-0.01291 	0.05024 	0.03714 	0.00000 	-0.01615 	-0.01895 	0.03772 	-0.01191 	0.00000 	-0.00338 	0.04186 	-0.02211 	0.00000 	-0.00793 	-0.01609 	0.00000 	-0.00735 	-0.00104 	-0.00873 	0.00000 	0.00000 	-0.00037 	0.03246 	-0.00573 	-0.00719 	-0.00014 	0.00000 	-0.00899 	0.00000 	-0.00339 	-0.00429 	0.04437 	-0.00573 	0.00000 	-0.00536 	-0.00629 	0.03599 	-0.00395 	0.00000 	-0.00112 	0.00167	0.00268
Replication13	 -1.53629	0.99710	0.97096 	0.97093 	0.97114 	0.97144 	0.96911 	0.97123 	0.96938 	0.97101 	0.97743 	0.98758 	0.97743 	0.97779 	0.98242 	0.97727 	0.97657 	0.97900 	0.98394 	0.97818 	0.97910 	0.98023 	0.98718 	0.98705 	0.97857 	0.97963 	0.97086 	0.96453 	0.96869 	0.97091 	0.96050 	0.95169 	0.02406 	0.04213 	-0.01126 	-0.00033 	-0.01976 	0.00000 	-0.02941 	-0.00888 	-0.04708 	0.21438 	0.00000 	0.00000 	0.01731 	0.00000 	-0.03421 	-0.02660 	-0.02948 	0.00000 	-0.01228 	-0.02460 	0.00000 	0.01779 	0.01722 	-0.00754 	-0.00003 	-0.01685 	0.02512 	-0.01436 	0.00000 	-0.05519 	0.02155 	-0.00874 	-0.00371 	-0.00011 	-0.00652 	0.00000 	-0.00970 	-0.00293 	-0.01553 	0.07072 	0.00000 	0.00000 	0.01521 	0.00000 	-0.01129 	-0.00878 	-0.00973 	0.00000 	-0.00405 	-0.00812 	0.00000 	0.01506 	-0.00269 	-0.00249 	-0.00001 	-0.00556 	0.02431 	-0.00474 	0.00000 	-0.01821 	0.00298	0.00469
Replication14	 0.02357	0.99475	0.94451 	0.94487 	0.94368 	0.94464 	0.94429 	0.94565 	0.94511 	0.94575 	0.94573 	0.95591 	0.92643 	0.94575 	0.95520 	0.93824 	0.94577 	0.94648 	0.95050 	0.94599 	0.94756 	0.94957 	0.95659 	0.95725 	0.95066 	0.95397 	0.95265 	0.94593 	0.95610 	0.94626 	0.95380 	0.95132 	0.04052 	0.07389 	-0.04864 	-0.02052 	-0.01648 	0.01648 	0.00000 	0.00000 	0.00000 	0.20232 	-0.06894 	-0.01653 	0.03421 	-0.05913 	-0.00693 	-0.02332 	-0.06702 	-0.01394 	-0.02256 	-0.00167 	-0.02857 	0.04022 	0.03175 	0.00000 	-0.00526 	-0.01786 	0.03298 	-0.01051 	0.00000 	-0.01560 	0.03597 	-0.01824 	-0.01612 	-0.00680 	-0.00546 	0.00546 	0.00000 	0.00000 	0.00000 	0.06706 	-0.02285 	-0.00548 	0.03041 	-0.01960 	-0.00230 	-0.00773 	-0.02221 	-0.00462 	-0.00748 	-0.00055 	-0.00947 	0.03528 	-0.00431 	0.00000 	-0.00174 	-0.00592 	0.03152 	-0.00349 	0.00000 	-0.00517 	0.00372	0.00527
Replication15	 -1.51431	0.99923	0.98783 	0.98791 	0.98761 	0.98827 	0.98585 	0.98842 	0.98652 	0.98838 	0.99738 	1.01242 	0.98869 	0.99595 	0.99795 	0.99567 	0.99526 	1.00311 	1.00972 	0.99252 	0.99659 	0.99870 	1.01086 	1.01038 	0.99855 	1.00222 	0.99372 	0.98389 	0.99401 	0.98813 	0.99402 	0.99284 	0.01328 	0.01619 	-0.03049 	-0.00532 	-0.02497 	0.00000 	-0.02627 	0.00000 	-0.03932 	0.31112 	-0.03112 	-0.02445 	0.00739 	-0.00012 	-0.01217 	0.00000 	-0.00080 	-0.05436 	0.00000 	-0.04571 	0.00000 	0.00009 	0.00529 	0.00000 	-0.00356 	-0.02615 	0.00968 	-0.02464 	0.00308 	-0.00531 	0.01262 	0.00268 	-0.01002 	-0.00175 	-0.00820 	0.00000 	-0.00863 	0.00000 	-0.01292 	0.10220 	-0.01022 	-0.00803 	0.00683 	-0.00004 	-0.00400 	0.00000 	-0.00026 	-0.01786 	0.00000 	-0.01502 	0.00000 	-0.00063 	0.00000 	0.00000 	-0.00117 	-0.00859 	0.00946 	-0.00809 	0.00101 	-0.00174 	0.00493	0.00728
Replication16	 -1.51950	0.99875	0.98629 	0.98640 	0.98600 	0.98599 	0.98573 	0.98674 	0.98520 	0.98657 	0.99984 	1.00871 	0.99817 	0.99184 	0.99442 	0.99137 	0.99238 	0.99544 	1.00229 	0.99116 	0.99395 	0.99698 	1.00708 	1.00657 	0.99480 	0.99717 	0.98487 	0.97988 	0.98322 	0.98614 	0.97741 	0.97114 	0.01439 	0.02105 	-0.00222 	-0.06108 	0.00000 	0.01807 	-0.03335 	-0.00412 	-0.00746 	0.32233 	-0.00602 	-0.02068 	0.00964 	-0.00530 	0.00000 	-0.02455 	-0.06507 	-0.03363 	-0.02980 	-0.01600 	0.00000 	0.00304 	0.00781 	0.00000 	-0.01833 	-0.01331 	0.01620 	-0.02017 	0.00000 	-0.03932 	0.01331 	-0.00089 	-0.00073 	-0.02008 	0.00000 	0.00594 	-0.01097 	-0.00136 	-0.00245 	0.10599 	-0.00198 	-0.00680 	0.00873 	-0.00174 	0.00000 	-0.00807 	-0.02140 	-0.01106 	-0.00980 	-0.00526 	0.00000 	0.00186 	-0.00078 	0.00000 	-0.00603 	-0.00438 	0.01585 	-0.00663 	0.00000 	-0.01293 	0.00441	0.00724
Replication17	 0.02895	0.99402	0.93330 	0.93345 	0.93310 	0.93373 	0.93150 	0.93403 	0.93101 	0.93416 	0.93839 	0.95139 	0.92105 	0.93686 	0.94769 	0.93138 	0.93677 	0.94166 	0.94655 	0.93508 	0.93705 	0.94061 	0.95247 	0.95279 	0.94178 	0.94473 	0.93821 	0.92386 	0.94282 	0.93480 	0.93893 	0.93473 	0.04739 	0.08514 	-0.02882 	-0.00911 	-0.01369 	0.00000 	-0.05840 	0.00000 	-0.01091 	0.23978 	-0.06196 	-0.05221 	0.03891 	-0.04269 	-0.00506 	-0.00322 	-0.05068 	-0.02816 	-0.04742 	-0.00030 	0.00000 	0.04375 	0.03630 	-0.01077 	-0.00840 	-0.03805 	0.04103 	-0.00511 	0.00000 	-0.02633 	0.04220 	-0.01974 	-0.00957 	-0.00303 	-0.00455 	0.00000 	-0.01939 	0.00000 	-0.00362 	0.07959 	-0.02057 	-0.01733 	0.03458 	-0.01417 	-0.00168 	-0.00107 	-0.01682 	-0.00935 	-0.01574 	-0.00010 	0.00000 	0.03813 	-0.00476 	-0.00357 	-0.00279 	-0.01263 	0.03937 	-0.00170 	0.00000 	-0.00874 	0.00537	0.00799
Replication18	 0.00702	0.99704	0.96495 	0.96484 	0.96536 	0.96545 	0.96168 	0.96556 	0.96406 	0.96439 	0.98071 	0.99129 	0.97573 	0.97784 	0.98246 	0.97431 	0.97747 	0.98336 	0.98846 	0.97959 	0.98239 	0.98453 	0.98924 	0.98895 	0.97823 	0.97765 	0.95813 	0.95091 	0.95986 	0.96364 	0.95513 	0.94298 	0.02760 	0.04530 	0.00000 	-0.04025 	-0.05426 	0.05178 	0.00000 	-0.04503 	0.00000 	0.25646 	-0.01782 	-0.00311 	0.01731 	-0.02659 	-0.00977 	0.00000 	-0.01384 	-0.01540 	-0.01306 	-0.00177 	-0.02161 	0.01646 	0.01752 	0.00000 	-0.05489 	-0.01921 	0.03041 	-0.05913 	0.01833 	-0.06349 	0.02503 	-0.00671 	0.00000 	-0.01328 	-0.01790 	0.01708 	0.00000 	-0.01486 	0.00000 	0.08462 	-0.00588 	-0.00103 	0.01517 	-0.00877 	-0.00322 	0.00000 	-0.00457 	-0.00508 	-0.00431 	-0.00058 	-0.00713 	0.01367 	-0.00283 	0.00000 	-0.01811 	-0.00634 	0.02959 	-0.01951 	0.00605 	-0.02095 	0.00595	0.00893
Replication19	 0.02599	0.99448	0.94514 	0.94527 	0.94495 	0.94521 	0.94515 	0.94509 	0.94509 	0.94459 	0.94568 	0.95754 	0.93793 	0.94536 	0.95487 	0.94315 	0.94199 	0.95067 	0.95557 	0.93873 	0.94171 	0.94492 	0.95708 	0.95711 	0.94455 	0.94430 	0.93494 	0.92401 	0.94199 	0.94328 	0.93741 	0.93248 	0.04027 	0.07606 	-0.01252 	-0.00004 	-0.00316 	0.03522 	0.00000 	-0.01157 	-0.05111 	0.22969 	-0.02772 	-0.04312 	0.03451 	-0.00645 	-0.03165 	0.00000 	0.00000 	-0.04651 	-0.03106 	-0.01823 	-0.01154 	0.04045 	0.03408 	-0.04182 	-0.04057 	-0.02901 	0.04146 	-0.06794 	0.00000 	-0.03095 	0.03549 	-0.02075 	-0.00415 	-0.00001 	-0.00105 	0.01168 	0.00000 	-0.00384 	-0.01695 	0.07617 	-0.00919 	-0.01430 	0.03051 	-0.00214 	-0.01050 	0.00000 	0.00000 	-0.01543 	-0.01030 	-0.00605 	-0.00383 	0.03525 	-0.00382 	-0.01387 	-0.01345 	-0.00962 	0.03993 	-0.02253 	0.00000 	-0.01026 	0.00464	0.00753
Replication20	 0.02447	0.99315	0.92861 	0.92879 	0.92834 	0.92873 	0.92793 	0.92919 	0.92851 	0.92923 	0.93027 	0.93491 	0.93027 	0.93090 	0.94265 	0.93019 	0.92935 	0.93052 	0.93366 	0.92787 	0.92705 	0.92664 	0.93734 	0.93807 	0.93285 	0.93332 	0.93404 	0.92553 	0.94208 	0.92938 	0.94208 	0.94208 	0.05051 	0.09479 	-0.01861 	-0.02506 	-0.01710 	0.00000 	-0.00499 	0.00000 	-0.02784 	0.05374 	0.00000 	-0.03839 	0.04219 	0.00000 	-0.03008 	-0.02429 	0.00000 	0.00000 	0.00000 	-0.05940 	0.00000 	0.05470 	0.04136 	-0.02854 	-0.01891 	-0.02260 	0.04159 	-0.03145 	0.00000 	0.00000 	0.04457 	-0.02540 	-0.00619 	-0.00833 	-0.00569 	0.00000 	-0.00166 	0.00000 	-0.00926 	0.01787 	0.00000 	-0.01276 	0.03723 	0.00000 	-0.01000 	-0.00808 	0.00000 	0.00000 	0.00000 	-0.01975 	0.00000 	0.04825 	-0.00569 	-0.00949 	-0.00629 	-0.00751 	0.03969 	-0.01046 	0.00000 	0.00000 	0.00215	0.00348
