
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication10	 0.26071	0.83148	1.10966 	1.10961 	1.11073 	1.11355 	1.10289 	1.11712 	1.10733 	1.11631 	1.11276 	1.14314 	1.07887 	1.18592 	1.29254 	1.18291 	1.20189 	1.15286 	1.14137 	1.15198 	1.13523 	1.13173 	1.15127 	1.15562 	1.30733 	1.22175 	1.25261 	1.21866 	1.31071 	1.12840 	1.29691 	1.28203 	0.14134 	0.38893 	-0.11195 	-0.14696 	-0.12418 	0.00304 	-0.12404 	-0.13957 	-0.10746 	0.16846 	-0.12574 	-0.13933 	0.98349 	-0.11487 	-0.13206 	-0.12939 	-0.10883 	-0.11382 	-0.10029 	-0.14530 	-0.13607 	-0.22069 	1.04434 	-0.12229 	-0.13968 	-0.10422 	0.67323 	-0.12858 	0.00000 	-0.11271 	-0.21183 	-0.08603 	-0.05160 	-0.06774 	-0.05724 	0.00140 	-0.05718 	-0.06433 	-0.04953 	0.07765 	-0.05796 	-0.06423 	0.15423 	-0.05295 	-0.06087 	-0.05964 	-0.05016 	-0.05247 	-0.04623 	-0.06697 	-0.06272 	0.06381 	0.88656 	-0.05637 	-0.06439 	-0.04804 	0.83110 	-0.05927 	0.00000 	-0.05195 	0.29217	0.34356
Replication11	 0.27062	0.83062	1.11129 	1.11128 	1.11223 	1.11509 	1.10492 	1.11831 	1.10858 	1.11727 	1.11058 	1.13944 	1.07631 	1.18403 	1.28975 	1.18009 	1.20072 	1.14949 	1.13664 	1.14881 	1.12967 	1.12755 	1.14905 	1.15362 	1.30783 	1.22428 	1.26110 	1.22543 	1.32062 	1.13004 	1.30697 	1.29226 	0.14166 	0.39269 	-0.11508 	-0.11877 	-0.11253 	0.00000 	-0.13175 	-0.15505 	-0.10748 	0.12711 	-0.12681 	-0.13478 	0.97999 	-0.12582 	-0.11688 	-0.12831 	-0.13734 	-0.09968 	-0.15161 	-0.12051 	-0.12024 	-0.22034 	1.04638 	-0.10600 	-0.12054 	-0.11005 	0.69761 	-0.12931 	0.00000 	-0.11229 	-0.21331 	-0.08469 	-0.05314 	-0.05484 	-0.05196 	0.00000 	-0.06084 	-0.07160 	-0.04963 	0.05870 	-0.05856 	-0.06224 	0.14651 	-0.05810 	-0.05397 	-0.05925 	-0.06342 	-0.04603 	-0.07001 	-0.05565 	-0.05552 	0.06561 	0.88780 	-0.04895 	-0.05566 	-0.05082 	0.85629 	-0.05971 	0.00000 	-0.05185 	0.30133	0.35514
Replication12	 0.24829	0.83735	1.10868 	1.10865 	1.10964 	1.11253 	1.10197 	1.11603 	1.10639 	1.11551 	1.10973 	1.14062 	1.07708 	1.17849 	1.28134 	1.17510 	1.19219 	1.14675 	1.13717 	1.14178 	1.12643 	1.12505 	1.14803 	1.15200 	1.29418 	1.21221 	1.24300 	1.20710 	1.29829 	1.12720 	1.28278 	1.26607 	0.13554 	0.37921 	-0.11642 	-0.12335 	-0.12354 	0.00000 	-0.12170 	-0.12364 	-0.12328 	0.25056 	-0.12110 	-0.12416 	0.94651 	-0.10874 	-0.13521 	-0.13464 	-0.12624 	-0.13014 	-0.12783 	-0.13010 	-0.12529 	-0.21379 	0.99891 	-0.14155 	-0.11510 	-0.10930 	0.64491 	-0.10886 	0.00000 	-0.12518 	-0.20534 	-0.07922 	-0.05302 	-0.05617 	-0.05627 	0.00000 	-0.05542 	-0.05631 	-0.05615 	0.11411 	-0.05515 	-0.05655 	0.14612 	-0.04952 	-0.06158 	-0.06132 	-0.05749 	-0.05927 	-0.05822 	-0.05925 	-0.05706 	0.06081 	0.84662 	-0.06447 	-0.05242 	-0.04978 	0.79729 	-0.04958 	0.00000 	-0.05701 	0.26964	0.32041
Replication13	 0.26205	0.83360	1.10920 	1.10919 	1.11015 	1.11347 	1.10225 	1.11663 	1.10710 	1.11542 	1.11580 	1.14991 	1.07986 	1.19269 	1.30248 	1.18540 	1.20730 	1.16049 	1.14772 	1.15635 	1.13994 	1.13769 	1.15700 	1.16097 	1.31205 	1.22180 	1.23345 	1.18325 	1.28566 	1.12659 	1.26910 	1.25127 	0.13928 	0.38531 	-0.13484 	-0.12980 	-0.13070 	0.00979 	-0.11470 	-0.14963 	-0.11387 	0.25477 	-0.13351 	-0.11262 	0.99828 	-0.14784 	-0.12519 	-0.11525 	-0.12741 	-0.12424 	-0.12261 	-0.12660 	-0.13221 	-0.22178 	1.05868 	-0.10539 	-0.12334 	-0.14943 	0.61156 	-0.11877 	0.00000 	-0.13185 	-0.20945 	-0.08368 	-0.06189 	-0.05957 	-0.05999 	0.00449 	-0.05264 	-0.06867 	-0.05226 	0.11693 	-0.06127 	-0.05169 	0.17946 	-0.06785 	-0.05745 	-0.05290 	-0.05847 	-0.05702 	-0.05627 	-0.05810 	-0.06068 	0.05914 	0.90288 	-0.04837 	-0.05660 	-0.06858 	0.76745 	-0.05451 	0.00000 	-0.06051 	0.28552	0.33806
Replication14	 0.26634	0.83188	1.11305 	1.11318 	1.11357 	1.11686 	1.10626 	1.12065 	1.11058 	1.12011 	1.11258 	1.14419 	1.07951 	1.18257 	1.28756 	1.17749 	1.19631 	1.15046 	1.14069 	1.14305 	1.12638 	1.12544 	1.15300 	1.15722 	1.30357 	1.22287 	1.25647 	1.21936 	1.31634 	1.13219 	1.30252 	1.28762 	0.13973 	0.39380 	-0.13776 	-0.11872 	-0.12478 	0.02057 	-0.13090 	-0.12841 	-0.13393 	0.23544 	-0.12274 	-0.12269 	0.97248 	-0.12469 	-0.14511 	-0.13567 	-0.12852 	-0.13265 	-0.14936 	-0.14238 	-0.11379 	-0.22122 	1.03194 	-0.11150 	-0.13056 	-0.11396 	0.68750 	-0.12657 	0.00000 	-0.11336 	-0.21261 	-0.08004 	-0.06345 	-0.05468 	-0.05747 	0.00947 	-0.06029 	-0.05914 	-0.06169 	0.10844 	-0.05653 	-0.05651 	0.14518 	-0.05743 	-0.06683 	-0.06249 	-0.05919 	-0.06110 	-0.06879 	-0.06557 	-0.05241 	0.06261 	0.87453 	-0.05136 	-0.06013 	-0.05249 	0.84500 	-0.05830 	0.00000 	-0.05221 	0.29115	0.34382
Replication15	 0.25761	0.83603	1.10409 	1.10405 	1.10513 	1.10838 	1.09774 	1.11200 	1.10193 	1.11124 	1.11488 	1.15008 	1.08291 	1.18859 	1.29639 	1.18167 	1.20367 	1.15813 	1.14840 	1.15533 	1.14058 	1.13813 	1.15764 	1.16128 	1.30761 	1.21890 	1.23125 	1.18922 	1.28149 	1.12167 	1.26483 	1.24689 	0.13854 	0.37406 	-0.13097 	-0.15597 	-0.11736 	0.01051 	-0.13158 	-0.12307 	-0.12301 	0.24675 	-0.11917 	-0.11545 	0.98005 	-0.14587 	-0.13106 	-0.12673 	-0.09518 	-0.12648 	-0.10185 	-0.12881 	-0.10105 	-0.21990 	1.04312 	-0.12098 	-0.13374 	-0.12595 	0.60229 	-0.13321 	0.00000 	-0.13228 	-0.20509 	-0.08806 	-0.05981 	-0.07123 	-0.05359 	0.00480 	-0.06009 	-0.05620 	-0.05618 	0.11268 	-0.05442 	-0.05272 	0.17320 	-0.06661 	-0.05985 	-0.05787 	-0.04347 	-0.05776 	-0.04651 	-0.05882 	-0.04614 	0.05692 	0.88960 	-0.05524 	-0.06107 	-0.05752 	0.75589 	-0.06083 	0.00000 	-0.06041 	0.27579	0.32536
Replication16	 0.26681	0.82900	1.11647 	1.11666 	1.11682 	1.12026 	1.10936 	1.12403 	1.11385 	1.12374 	1.11608 	1.14653 	1.08161 	1.18755 	1.29500 	1.17962 	1.20227 	1.15430 	1.14417 	1.15210 	1.13653 	1.13457 	1.15527 	1.15947 	1.30940 	1.22505 	1.25516 	1.21345 	1.31681 	1.13585 	1.30369 	1.28954 	0.14153 	0.40315 	-0.14605 	-0.11524 	-0.13028 	0.00000 	-0.13095 	-0.11716 	-0.11976 	0.16166 	-0.12812 	-0.11951 	0.99456 	-0.15384 	-0.14037 	-0.14091 	-0.10991 	-0.12751 	-0.11906 	-0.11859 	-0.11424 	-0.22486 	1.05222 	-0.11704 	-0.14104 	-0.12730 	0.68734 	-0.11276 	0.00000 	-0.10772 	-0.21684 	-0.07880 	-0.06767 	-0.05339 	-0.06036 	0.00000 	-0.06067 	-0.05428 	-0.05549 	0.07490 	-0.05936 	-0.05537 	0.15309 	-0.07128 	-0.06504 	-0.06528 	-0.05092 	-0.05908 	-0.05516 	-0.05495 	-0.05293 	0.06383 	0.89212 	-0.05423 	-0.06534 	-0.05898 	0.84753 	-0.05224 	0.00000 	-0.04991 	0.29540	0.34741
Replication17	 0.27209	0.82531	1.11817 	1.11827 	1.11881 	1.12184 	1.11115 	1.12508 	1.11459 	1.12471 	1.11741 	1.14739 	1.08706 	1.19548 	1.30676 	1.19023 	1.21017 	1.15968 	1.14572 	1.15495 	1.13722 	1.13504 	1.15620 	1.16076 	1.31886 	1.23080 	1.26231 	1.22293 	1.32209 	1.13607 	1.30881 	1.28957 	0.14480 	0.41080 	-0.12520 	-0.12951 	-0.11697 	0.00000 	-0.14858 	-0.11502 	-0.13102 	0.14467 	-0.11330 	-0.11910 	1.02729 	-0.13103 	-0.12999 	-0.12957 	-0.12503 	-0.13429 	-0.13684 	-0.12529 	-0.13614 	-0.22867 	1.08466 	-0.11254 	-0.13115 	-0.12103 	0.69880 	-0.15193 	0.01565 	-0.13554 	-0.22131 	-0.08156 	-0.05845 	-0.06046 	-0.05461 	0.00000 	-0.06937 	-0.05370 	-0.06117 	0.06754 	-0.05289 	-0.05560 	0.16767 	-0.06117 	-0.06069 	-0.06049 	-0.05837 	-0.06269 	-0.06389 	-0.05849 	-0.06356 	0.06625 	0.92110 	-0.05254 	-0.06123 	-0.05650 	0.86245 	-0.07093 	0.00731 	-0.06328 	0.31284	0.36738
Replication18	 0.27671	0.83034	1.11167 	1.11167 	1.11259 	1.11564 	1.10450 	1.11926 	1.10870 	1.11895 	1.10870 	1.14225 	1.07687 	1.18326 	1.28862 	1.17901 	1.19850 	1.15075 	1.13927 	1.14482 	1.12823 	1.12677 	1.15109 	1.15551 	1.30545 	1.22339 	1.26208 	1.22230 	1.32671 	1.13155 	1.31813 	1.30316 	0.14183 	0.39367 	-0.12322 	-0.12387 	-0.12537 	0.00147 	-0.14080 	-0.12237 	-0.16152 	0.21529 	-0.11786 	-0.13387 	0.97842 	-0.12313 	-0.12300 	-0.12522 	-0.13071 	-0.13615 	-0.13836 	-0.13117 	-0.12632 	-0.22160 	1.03878 	-0.12367 	-0.13348 	-0.12238 	0.71271 	-0.12654 	0.01831 	-0.10273 	-0.21374 	-0.08451 	-0.05693 	-0.05723 	-0.05793 	0.00068 	-0.06506 	-0.05654 	-0.07463 	0.09947 	-0.05445 	-0.06186 	0.14353 	-0.05689 	-0.05683 	-0.05786 	-0.06039 	-0.06290 	-0.06393 	-0.06060 	-0.05837 	0.06483 	0.87993 	-0.05714 	-0.06167 	-0.05655 	0.87165 	-0.05847 	0.00846 	-0.04746 	0.30400	0.35703
Replication19	 0.26499	0.82906	1.11781 	1.11786 	1.11855 	1.12153 	1.11026 	1.12472 	1.11403 	1.12444 	1.11781 	1.15018 	1.08035 	1.19357 	1.30387 	1.18774 	1.20856 	1.16149 	1.14874 	1.15749 	1.14026 	1.13848 	1.15868 	1.16267 	1.31499 	1.22584 	1.24719 	1.21150 	1.30012 	1.13518 	1.28112 	1.26067 	0.14100 	0.40490 	-0.12221 	-0.12727 	-0.12469 	0.00710 	-0.14863 	-0.10559 	-0.11855 	0.17134 	-0.13909 	-0.14807 	1.01227 	-0.13671 	-0.13548 	-0.11430 	-0.11247 	-0.11588 	-0.14045 	-0.11354 	-0.10561 	-0.22653 	1.07035 	-0.12305 	-0.13715 	-0.10880 	0.64561 	-0.12397 	0.00000 	-0.15206 	-0.21725 	-0.07689 	-0.05661 	-0.05896 	-0.05776 	0.00329 	-0.06886 	-0.04892 	-0.05492 	0.07937 	-0.06443 	-0.06860 	0.17109 	-0.06333 	-0.06276 	-0.05295 	-0.05210 	-0.05368 	-0.06506 	-0.05260 	-0.04893 	0.06206 	0.91030 	-0.05700 	-0.06354 	-0.05040 	0.80575 	-0.05743 	0.00000 	-0.07044 	0.29016	0.34236
