
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication10	 -1.55190	0.99988	0.97946 	0.97966 	0.97887 	0.97902 	0.97867 	0.97896 	0.97868 	0.97849 	0.98378 	0.99036 	0.98116 	0.98227 	0.98532 	0.98040 	0.98141 	0.98440 	0.98822 	0.97984 	0.98124 	0.98300 	0.98911 	0.98892 	0.98387 	0.98256 	0.97405 	0.96452 	0.97545 	0.97826 	0.97288 	0.97010 	0.01842 	0.02236 	-0.01146 	-0.00843 	-0.00845 	0.00672 	-0.00497 	-0.01869 	-0.01827 	0.17748 	-0.00941 	-0.00100 	0.01932 	-0.01243 	-0.01024 	-0.01287 	-0.01080 	-0.02213 	-0.01946 	-0.01279 	-0.01251 	0.00701 	0.02000 	-0.01299 	-0.01095 	-0.02534 	0.02081 	-0.01533 	0.00000 	-0.01751 	0.00844 	0.00881 	-0.00376 	-0.00276 	-0.00277 	0.00221 	-0.00163 	-0.00613 	-0.00599 	0.05823 	-0.00309 	-0.00033 	0.00218 	-0.00408 	-0.00336 	-0.00422 	-0.00354 	-0.00726 	-0.00638 	-0.00420 	-0.00410 	0.00698 	0.00700 	-0.00426 	-0.00359 	-0.00831 	0.00644 	-0.00503 	0.00000 	-0.00574 	0.00163	0.00259
Replication11	 -1.52766	0.99990	0.97718 	0.97746 	0.97636 	0.97674 	0.97600 	0.97711 	0.97610 	0.97668 	0.98847 	1.00022 	0.98168 	0.98476 	0.98753 	0.98306 	0.98517 	0.98946 	0.99680 	0.98676 	0.98920 	0.99121 	0.99807 	0.99777 	0.98869 	0.98965 	0.98004 	0.97572 	0.97912 	0.97661 	0.97646 	0.97359 	0.01857 	0.02233 	-0.02380 	-0.03323 	-0.01310 	0.00000 	-0.01704 	-0.01823 	-0.01505 	0.28480 	-0.02431 	-0.01362 	0.01690 	-0.01512 	-0.01917 	-0.02085 	-0.00841 	-0.01481 	-0.01401 	-0.01842 	-0.02240 	0.00407 	0.01640 	-0.00867 	-0.01555 	-0.01152 	0.01813 	-0.01978 	0.00000 	-0.01808 	0.01030 	0.01110 	-0.00781 	-0.01090 	-0.00430 	0.00000 	-0.00559 	-0.00598 	-0.00494 	0.09343 	-0.00798 	-0.00447 	0.00268 	-0.00496 	-0.00629 	-0.00684 	-0.00276 	-0.00486 	-0.00460 	-0.00604 	-0.00735 	0.00405 	0.00562 	-0.00285 	-0.00510 	-0.00378 	0.00622 	-0.00649 	0.00000 	-0.00593 	0.00378	0.00538
Replication12	 -1.54828	0.99988	0.97498 	0.97515 	0.97449 	0.97469 	0.97304 	0.97473 	0.97359 	0.97434 	0.98215 	0.99004 	0.97834 	0.97923 	0.98262 	0.97665 	0.97941 	0.98274 	0.98758 	0.97969 	0.98101 	0.98254 	0.98888 	0.98872 	0.98289 	0.98276 	0.97525 	0.96752 	0.97696 	0.97446 	0.97624 	0.97546 	0.02066 	0.02505 	-0.01323 	-0.01277 	-0.02376 	0.00000 	-0.01412 	-0.01757 	-0.01364 	0.19498 	-0.01364 	-0.01331 	0.02097 	-0.02144 	-0.01169 	-0.01106 	-0.00922 	-0.01116 	-0.01592 	-0.01805 	-0.01217 	0.00707 	0.02087 	-0.00872 	-0.01415 	-0.02058 	0.02061 	-0.01109 	0.00000 	-0.00492 	0.01014 	0.01076 	-0.00434 	-0.00419 	-0.00779 	0.00000 	-0.00463 	-0.00576 	-0.00448 	0.06397 	-0.00448 	-0.00437 	0.00289 	-0.00703 	-0.00384 	-0.00363 	-0.00302 	-0.00366 	-0.00522 	-0.00592 	-0.00399 	0.00705 	0.00716 	-0.00286 	-0.00464 	-0.00675 	0.00545 	-0.00364 	0.00000 	-0.00161 	0.00196	0.00292
Replication13	 -1.53126	1.00003	1.01038 	1.01036 	1.01045 	1.01055 	1.00954 	1.01078 	1.00961 	1.01063 	1.02032 	1.02977 	1.01673 	1.01168 	1.01150 	1.00935 	1.01173 	1.01727 	1.02539 	1.01471 	1.01781 	1.02044 	1.02672 	1.02613 	1.01336 	1.01599 	1.00728 	1.00281 	1.00734 	1.01052 	1.00635 	1.00529 	-0.00133 	-0.00176 	-0.00377 	-0.01481 	-0.00750 	0.00042 	-0.02003 	-0.00600 	-0.01747 	0.30841 	-0.01284 	-0.01796 	-0.00265 	-0.01887 	-0.01794 	-0.02054 	-0.02007 	-0.01370 	-0.01915 	-0.00880 	-0.02149 	-0.00536 	-0.00325 	-0.01479 	-0.01758 	-0.01190 	-0.00062 	-0.00471 	0.00000 	-0.00670 	0.00099 	0.00139 	-0.00124 	-0.00486 	-0.00246 	0.00014 	-0.00657 	-0.00197 	-0.00573 	0.10115 	-0.00421 	-0.00589 	0.00134 	-0.00619 	-0.00588 	-0.00674 	-0.00658 	-0.00449 	-0.00628 	-0.00289 	-0.00705 	-0.00535 	-0.00023 	-0.00485 	-0.00577 	-0.00390 	0.00272 	-0.00155 	0.00000 	-0.00220 	0.00341	0.00545
Replication14	 -1.53302	0.99993	0.98585 	0.98599 	0.98545 	0.98576 	0.98415 	0.98602 	0.98450 	0.98581 	0.99720 	1.00589 	0.99294 	0.99096 	0.99304 	0.98944 	0.99058 	0.99512 	1.00243 	0.99236 	0.99540 	0.99733 	1.00375 	1.00326 	0.99308 	0.99341 	0.98359 	0.97446 	0.98433 	0.98563 	0.98339 	0.97901 	0.01366 	0.01646 	-0.01705 	-0.01951 	-0.01913 	0.00000 	-0.02332 	-0.00777 	-0.00390 	0.25864 	-0.01525 	-0.00864 	0.01262 	-0.01113 	-0.02434 	-0.02413 	-0.00940 	-0.01959 	-0.00667 	-0.01712 	-0.01087 	0.00224 	0.01271 	-0.02020 	-0.01260 	-0.02430 	0.01451 	-0.01119 	0.00869 	-0.02155 	0.00758 	0.00820 	-0.00559 	-0.00640 	-0.00628 	0.00000 	-0.00765 	-0.00255 	-0.00128 	0.08484 	-0.00500 	-0.00283 	0.00216 	-0.00365 	-0.00798 	-0.00792 	-0.00308 	-0.00643 	-0.00219 	-0.00562 	-0.00357 	0.00223 	0.00478 	-0.00663 	-0.00413 	-0.00797 	0.00574 	-0.00367 	0.00285 	-0.00707 	0.00328	0.00499
Replication15	 -1.52273	0.99995	0.98973 	0.98984 	0.98940 	0.98978 	0.98797 	0.98997 	0.98864 	0.98969 	1.00093 	1.01242 	0.99531 	0.99513 	0.99675 	0.99314 	0.99538 	1.00150 	1.00848 	0.99756 	1.00053 	1.00291 	1.01009 	1.00951 	0.99785 	0.99897 	0.98637 	0.97891 	0.98653 	0.98946 	0.98391 	0.98108 	0.01105 	0.01326 	-0.01932 	-0.01352 	-0.02303 	0.00000 	-0.01623 	-0.01044 	-0.01896 	0.30092 	-0.02012 	-0.02323 	0.00944 	-0.01687 	-0.01713 	-0.00763 	-0.02016 	-0.01675 	-0.01587 	-0.01447 	-0.00911 	0.00017 	0.00906 	-0.01102 	-0.02312 	-0.01986 	0.01233 	-0.01232 	0.00000 	-0.01779 	0.00678 	0.00746 	-0.00634 	-0.00444 	-0.00755 	0.00000 	-0.00533 	-0.00342 	-0.00622 	0.09871 	-0.00660 	-0.00762 	0.00211 	-0.00554 	-0.00562 	-0.00250 	-0.00661 	-0.00550 	-0.00521 	-0.00475 	-0.00299 	0.00016 	0.00350 	-0.00361 	-0.00759 	-0.00651 	0.00618 	-0.00404 	0.00000 	-0.00584 	0.00418	0.00626
Replication16	 -1.53313	0.99995	0.99059 	0.99069 	0.99030 	0.99057 	0.98896 	0.99083 	0.98962 	0.99054 	1.00133 	1.01077 	0.99790 	0.99556 	0.99713 	0.99326 	0.99547 	1.00185 	1.00767 	0.99720 	0.99972 	1.00167 	1.00835 	1.00790 	0.99772 	0.99855 	0.98712 	0.98261 	0.98703 	0.99051 	0.98412 	0.98097 	0.01078 	0.01297 	-0.01399 	-0.02026 	-0.02180 	0.00000 	-0.01404 	-0.01248 	-0.01449 	0.26783 	-0.01227 	-0.01932 	0.00947 	-0.01826 	-0.01650 	0.00000 	-0.01357 	-0.01483 	-0.01210 	-0.02017 	-0.01805 	0.00070 	0.00927 	-0.00970 	-0.02578 	-0.01203 	0.01229 	-0.00458 	0.00000 	-0.01980 	0.00629 	0.00687 	-0.00459 	-0.00664 	-0.00715 	0.00000 	-0.00461 	-0.00409 	-0.00475 	0.08786 	-0.00402 	-0.00634 	0.00175 	-0.00599 	-0.00541 	0.00000 	-0.00445 	-0.00486 	-0.00397 	-0.00662 	-0.00592 	0.00069 	0.00342 	-0.00318 	-0.00846 	-0.00395 	0.00582 	-0.00150 	0.00000 	-0.00650 	0.00327	0.00496
Replication17	 -1.54073	0.99996	0.99362 	0.99375 	0.99325 	0.99360 	0.99260 	0.99374 	0.99266 	0.99338 	1.00311 	1.01202 	0.99918 	0.99749 	0.99885 	0.99424 	0.99786 	1.00234 	1.00879 	1.00054 	1.00282 	1.00448 	1.00990 	1.00948 	1.00001 	1.00111 	0.99255 	0.98863 	0.99354 	0.99339 	0.99306 	0.99253 	0.00898 	0.01076 	-0.01842 	-0.00869 	-0.01017 	0.00000 	-0.01857 	-0.01555 	-0.01305 	0.24645 	-0.01410 	-0.01188 	0.00792 	-0.02724 	-0.01255 	-0.01367 	-0.01135 	-0.00737 	-0.00903 	-0.01578 	-0.01439 	0.00018 	0.00748 	-0.01273 	-0.02382 	-0.01043 	0.00905 	-0.01079 	0.00000 	-0.00331 	0.00542 	0.00593 	-0.00604 	-0.00285 	-0.00333 	0.00000 	-0.00609 	-0.00510 	-0.00428 	0.08084 	-0.00462 	-0.00390 	0.00180 	-0.00894 	-0.00412 	-0.00449 	-0.00372 	-0.00242 	-0.00296 	-0.00518 	-0.00472 	0.00017 	0.00284 	-0.00418 	-0.00781 	-0.00342 	0.00393 	-0.00354 	0.00000 	-0.00109 	0.00262	0.00392
Replication18	 -1.55804	0.99985	0.97326 	0.97350 	0.97255 	0.97276 	0.97192 	0.97305 	0.97229 	0.97262 	0.97550 	0.98152 	0.97205 	0.97477 	0.97867 	0.97372 	0.97458 	0.97627 	0.97973 	0.97353 	0.97398 	0.97492 	0.98065 	0.98055 	0.97719 	0.97489 	0.96893 	0.96342 	0.97182 	0.97255 	0.97069 	0.96948 	0.02242 	0.02726 	-0.01505 	-0.01704 	-0.01748 	0.03464 	-0.00929 	-0.01754 	-0.01997 	0.14913 	-0.01236 	-0.01479 	0.02441 	-0.00807 	-0.00861 	-0.01445 	-0.00712 	-0.01003 	-0.01327 	-0.02362 	-0.01096 	0.00979 	0.02512 	-0.02232 	-0.02140 	-0.01470 	0.02408 	-0.01189 	0.00000 	-0.00766 	0.00989 	0.01024 	-0.00494 	-0.00559 	-0.00574 	0.01137 	-0.00305 	-0.00576 	-0.00655 	0.04893 	-0.00406 	-0.00485 	0.00288 	-0.00265 	-0.00282 	-0.00474 	-0.00234 	-0.00329 	-0.00435 	-0.00775 	-0.00360 	0.00976 	0.00879 	-0.00732 	-0.00702 	-0.00482 	0.00603 	-0.00390 	0.00000 	-0.00251 	0.00110	0.00177
Replication19	 -1.54915	0.99986	0.97390 	0.97407 	0.97340 	0.97347 	0.97248 	0.97326 	0.97250 	0.97286 	0.97857 	0.98619 	0.97602 	0.97808 	0.98160 	0.97745 	0.97789 	0.98032 	0.98381 	0.97769 	0.97863 	0.97989 	0.98496 	0.98482 	0.98044 	0.97865 	0.96750 	0.95712 	0.96953 	0.97260 	0.96686 	0.96398 	0.02170 	0.02638 	-0.00745 	-0.00831 	-0.01363 	0.00000 	-0.01341 	-0.01545 	-0.02387 	0.18365 	-0.00915 	-0.01198 	0.02239 	-0.00471 	-0.01406 	-0.00989 	-0.01740 	-0.01019 	-0.01439 	-0.01579 	-0.01536 	0.00837 	0.02288 	-0.00527 	-0.02092 	-0.02761 	0.02436 	-0.01420 	0.00000 	-0.01814 	0.01004 	0.01054 	-0.00244 	-0.00273 	-0.00447 	0.00000 	-0.00440 	-0.00507 	-0.00783 	0.06025 	-0.00300 	-0.00393 	0.00235 	-0.00154 	-0.00461 	-0.00325 	-0.00571 	-0.00334 	-0.00472 	-0.00518 	-0.00504 	0.00834 	0.00768 	-0.00173 	-0.00686 	-0.00906 	0.00756 	-0.00466 	0.00000 	-0.00595 	0.00188	0.00284
