
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication10	 -1.54264	0.99995	0.99209 	0.99219 	0.99179 	0.99190 	0.99126 	0.99191 	0.99135 	0.99145 	0.99925 	1.00846 	0.99672 	0.99560 	0.99717 	0.99438 	0.99551 	0.99917 	1.00489 	0.99699 	0.99957 	1.00119 	1.00660 	1.00619 	0.99756 	0.99810 	0.98761 	0.98021 	0.98856 	0.99140 	0.98678 	0.98485 	0.01018 	0.01228 	-0.00706 	-0.01368 	-0.00870 	0.00000 	-0.00896 	-0.01913 	-0.02751 	0.24396 	-0.00906 	-0.01083 	0.00956 	-0.00965 	-0.01747 	-0.01694 	-0.02263 	-0.01683 	-0.00517 	-0.01509 	-0.01078 	0.00127 	0.00944 	-0.00726 	-0.02070 	-0.01969 	0.01178 	-0.01015 	0.00000 	-0.01212 	0.00557 	0.00601 	-0.00232 	-0.00449 	-0.00286 	0.00000 	-0.00294 	-0.00627 	-0.00902 	0.08003 	-0.00297 	-0.00355 	0.00162 	-0.00317 	-0.00573 	-0.00556 	-0.00742 	-0.00552 	-0.00170 	-0.00495 	-0.00354 	0.00126 	0.00342 	-0.00238 	-0.00679 	-0.00646 	0.00513 	-0.00333 	0.00000 	-0.00398 	0.00245	0.00371
Replication11	 -1.54666	0.99989	0.97809 	0.97825 	0.97764 	0.97773 	0.97662 	0.97768 	0.97676 	0.97716 	0.98720 	0.99431 	0.98436 	0.98351 	0.98642 	0.98279 	0.98376 	0.98634 	0.99145 	0.98368 	0.98536 	0.98682 	0.99277 	0.99253 	0.98628 	0.98551 	0.97645 	0.97097 	0.97744 	0.97699 	0.97561 	0.97362 	0.01871 	0.02267 	-0.00753 	-0.01895 	-0.01514 	0.00000 	-0.01501 	-0.02144 	-0.00424 	0.20941 	-0.01017 	-0.01243 	0.01831 	-0.00681 	-0.00911 	-0.01742 	-0.01436 	-0.01663 	-0.01112 	-0.01932 	-0.01507 	0.00581 	0.01835 	-0.01233 	-0.02127 	-0.01462 	0.01958 	-0.02093 	0.00000 	-0.01249 	0.00935 	0.00996 	-0.00247 	-0.00622 	-0.00497 	0.00000 	-0.00493 	-0.00703 	-0.00139 	0.06870 	-0.00334 	-0.00408 	0.00223 	-0.00223 	-0.00299 	-0.00571 	-0.00471 	-0.00545 	-0.00365 	-0.00634 	-0.00495 	0.00579 	0.00616 	-0.00404 	-0.00698 	-0.00480 	0.00610 	-0.00687 	0.00000 	-0.00410 	0.00210	0.00313
Replication12	 -1.52975	1.00002	1.00846 	1.00844 	1.00853 	1.00869 	1.00745 	1.00875 	1.00800 	1.00848 	1.01900 	1.02935 	1.01449 	1.01282 	1.01252 	1.01158 	1.01284 	1.01807 	1.02569 	1.01496 	1.01767 	1.01992 	1.02675 	1.02613 	1.01408 	1.01636 	1.00632 	1.00096 	1.00489 	1.00786 	1.00253 	0.99998 	-0.00038 	-0.00063 	-0.00673 	-0.01148 	-0.01425 	0.00000 	-0.00726 	-0.00690 	-0.01769 	0.29273 	-0.01616 	-0.01157 	-0.00290 	-0.01007 	-0.01491 	-0.01935 	-0.01088 	-0.01454 	-0.01576 	-0.01669 	-0.01149 	-0.00536 	-0.00348 	-0.00985 	-0.01130 	-0.01429 	0.00050 	-0.02503 	0.00000 	-0.01606 	0.00173 	0.00223 	-0.00221 	-0.00377 	-0.00468 	0.00000 	-0.00238 	-0.00226 	-0.00580 	0.09601 	-0.00530 	-0.00380 	0.00071 	-0.00330 	-0.00489 	-0.00635 	-0.00357 	-0.00477 	-0.00517 	-0.00547 	-0.00377 	-0.00535 	-0.00074 	-0.00323 	-0.00371 	-0.00469 	0.00353 	-0.00821 	0.00000 	-0.00527 	0.00356	0.00544
Replication13	 -1.54802	0.99987	0.97318 	0.97345 	0.97239 	0.97270 	0.97193 	0.97289 	0.97196 	0.97258 	0.97948 	0.98727 	0.97581 	0.97646 	0.98017 	0.97511 	0.97646 	0.97914 	0.98426 	0.97615 	0.97722 	0.97866 	0.98600 	0.98591 	0.98037 	0.98033 	0.97477 	0.96896 	0.97830 	0.97269 	0.98293 	0.97767 	0.02175 	0.02633 	-0.02024 	-0.01575 	-0.01306 	0.00000 	-0.01615 	-0.01421 	-0.01638 	0.21279 	-0.01315 	-0.01603 	0.02255 	-0.01111 	-0.01708 	-0.01838 	-0.01700 	-0.01189 	-0.01682 	-0.02655 	-0.01866 	0.00801 	0.02256 	-0.01281 	-0.02282 	-0.01548 	0.02051 	-0.01395 	0.02659 	-0.01474 	0.01063 	0.01123 	-0.00664 	-0.00517 	-0.00429 	0.00000 	-0.00530 	-0.00466 	-0.00537 	0.06981 	-0.00431 	-0.00526 	0.00345 	-0.00365 	-0.00560 	-0.00603 	-0.00558 	-0.00390 	-0.00552 	-0.00871 	-0.00612 	0.00798 	0.00807 	-0.00420 	-0.00749 	-0.00508 	0.00449 	-0.00458 	0.00872 	-0.00484 	0.00197	0.00308
Replication14	 -1.55332	0.99983	0.96613 	0.96642 	0.96529 	0.96534 	0.96507 	0.96542 	0.96491 	0.96500 	0.97099 	0.97817 	0.96717 	0.96967 	0.97416 	0.96747 	0.96987 	0.97145 	0.97589 	0.96885 	0.97034 	0.97161 	0.97695 	0.97696 	0.97343 	0.97172 	0.96545 	0.96277 	0.96645 	0.96491 	0.96392 	0.96120 	0.02645 	0.03211 	-0.00976 	-0.02407 	-0.00955 	0.00085 	-0.01083 	-0.01749 	-0.01543 	0.17904 	-0.01368 	-0.01039 	0.02792 	-0.01852 	-0.00595 	-0.01951 	-0.00885 	-0.02003 	-0.00920 	-0.01719 	-0.02393 	0.01098 	0.02823 	-0.01628 	-0.01958 	-0.00715 	0.02749 	-0.01648 	0.00000 	-0.01715 	0.01213 	0.01267 	-0.00320 	-0.00790 	-0.00313 	0.00028 	-0.00355 	-0.00574 	-0.00506 	0.05875 	-0.00449 	-0.00341 	0.00331 	-0.00608 	-0.00195 	-0.00640 	-0.00290 	-0.00657 	-0.00302 	-0.00564 	-0.00785 	0.01095 	0.00957 	-0.00534 	-0.00642 	-0.00235 	0.00686 	-0.00541 	0.00000 	-0.00563 	0.00152	0.00228
Replication15	 -1.55126	0.99982	0.96311 	0.96346 	0.96212 	0.96237 	0.96198 	0.96244 	0.96171 	0.96198 	0.96920 	0.97594 	0.96692 	0.96641 	0.97127 	0.96379 	0.96628 	0.96892 	0.97339 	0.96639 	0.96754 	0.96880 	0.97505 	0.97504 	0.97079 	0.96982 	0.96393 	0.95639 	0.96657 	0.96197 	0.96705 	0.96468 	0.02815 	0.03415 	-0.01939 	-0.01577 	-0.00940 	0.00000 	-0.01597 	-0.01988 	-0.01358 	0.17683 	-0.00819 	-0.01257 	0.02983 	-0.02088 	-0.02047 	-0.01492 	-0.01349 	-0.01051 	-0.01234 	-0.02100 	-0.01673 	0.01162 	0.03009 	-0.01398 	-0.01448 	-0.02005 	0.02799 	-0.01961 	0.00744 	-0.00973 	0.01308 	0.01367 	-0.00636 	-0.00517 	-0.00308 	0.00000 	-0.00524 	-0.00652 	-0.00446 	0.05802 	-0.00269 	-0.00412 	0.00392 	-0.00685 	-0.00672 	-0.00489 	-0.00443 	-0.00345 	-0.00405 	-0.00689 	-0.00549 	0.01159 	0.01044 	-0.00459 	-0.00475 	-0.00658 	0.00626 	-0.00644 	0.00244 	-0.00319 	0.00170	0.00257
Replication16	 -1.54830	0.99984	0.96614 	0.96639 	0.96542 	0.96551 	0.96464 	0.96543 	0.96449 	0.96488 	0.97230 	0.98070 	0.96828 	0.97017 	0.97459 	0.96794 	0.97041 	0.97332 	0.97797 	0.97096 	0.97252 	0.97396 	0.97960 	0.97950 	0.97435 	0.97331 	0.96575 	0.96123 	0.96652 	0.96500 	0.96382 	0.96091 	0.02625 	0.03187 	-0.01057 	-0.01587 	-0.01290 	0.00000 	-0.01862 	-0.02494 	-0.01838 	0.19678 	-0.01439 	-0.01790 	0.02740 	-0.01884 	-0.01633 	-0.01211 	-0.01519 	-0.01205 	-0.01183 	-0.01501 	-0.01476 	0.01014 	0.02750 	-0.01413 	-0.01770 	-0.01205 	0.02718 	-0.01334 	0.00000 	-0.01835 	0.01232 	0.01294 	-0.00347 	-0.00521 	-0.00423 	0.00000 	-0.00611 	-0.00818 	-0.00603 	0.06456 	-0.00472 	-0.00587 	0.00345 	-0.00618 	-0.00536 	-0.00397 	-0.00498 	-0.00395 	-0.00388 	-0.00493 	-0.00484 	0.01011 	0.00934 	-0.00464 	-0.00581 	-0.00395 	0.00711 	-0.00438 	0.00000 	-0.00602 	0.00196	0.00288
Replication17	 -1.54337	0.99984	0.96728 	0.96754 	0.96655 	0.96679 	0.96550 	0.96684 	0.96577 	0.96644 	0.97389 	0.98322 	0.96787 	0.96998 	0.97443 	0.96771 	0.97074 	0.97300 	0.97941 	0.97163 	0.97337 	0.97516 	0.98185 	0.98169 	0.97508 	0.97467 	0.96817 	0.96570 	0.96889 	0.96654 	0.96659 	0.96410 	0.02545 	0.03087 	-0.01676 	-0.01172 	-0.02004 	0.00000 	-0.01616 	-0.01842 	-0.01681 	0.23902 	-0.02157 	-0.02543 	0.02696 	-0.02090 	-0.01406 	-0.02519 	-0.02185 	-0.01187 	-0.01670 	-0.01663 	-0.01641 	0.00941 	0.02674 	-0.01942 	-0.01931 	-0.00659 	0.02582 	-0.01163 	0.00000 	-0.01566 	0.01212 	0.01276 	-0.00550 	-0.00385 	-0.00658 	0.00000 	-0.00530 	-0.00604 	-0.00551 	0.07842 	-0.00708 	-0.00834 	0.00404 	-0.00686 	-0.00461 	-0.00827 	-0.00717 	-0.00389 	-0.00548 	-0.00546 	-0.00538 	0.00938 	0.00935 	-0.00637 	-0.00634 	-0.00216 	0.00660 	-0.00382 	0.00000 	-0.00514 	0.00238	0.00361
Replication18	 -1.53293	1.00005	1.01492 	1.01495 	1.01486 	1.01520 	1.01426 	1.01570 	1.01478 	1.01531 	1.02372 	1.03403 	1.01772 	1.01793 	1.01708 	1.01646 	1.01767 	1.02359 	1.03038 	1.02031 	1.02346 	1.02556 	1.03125 	1.03065 	1.01865 	1.02131 	1.01345 	1.00545 	1.01493 	1.01516 	1.01962 	1.01384 	-0.00433 	-0.00548 	-0.01531 	-0.01896 	-0.01143 	0.03194 	-0.01042 	-0.01579 	-0.02012 	0.28858 	-0.02150 	-0.01228 	-0.00681 	-0.01094 	-0.01876 	-0.01092 	-0.01660 	-0.01598 	-0.00887 	-0.01334 	-0.01623 	-0.00686 	-0.00729 	-0.01305 	-0.01321 	-0.02128 	-0.00506 	-0.01686 	0.02808 	-0.01698 	-0.00000 	0.00040 	-0.00502 	-0.00622 	-0.00375 	0.01048 	-0.00342 	-0.00518 	-0.00660 	0.09464 	-0.00705 	-0.00403 	0.00064 	-0.00359 	-0.00615 	-0.00358 	-0.00544 	-0.00524 	-0.00291 	-0.00437 	-0.00532 	-0.00685 	-0.00165 	-0.00428 	-0.00433 	-0.00698 	0.00117 	-0.00553 	0.00921 	-0.00557 	0.00328	0.00512
Replication19	 -1.55123	0.99992	0.98699 	0.98716 	0.98652 	0.98668 	0.98613 	0.98689 	0.98632 	0.98660 	0.99227 	0.99994 	0.98632 	0.98848 	0.99084 	0.98753 	0.98860 	0.99172 	0.99706 	0.98908 	0.99110 	0.99306 	0.99859 	0.99842 	0.99190 	0.99310 	0.98885 	0.98386 	0.99053 	0.98633 	0.99416 	0.98845 	0.01341 	0.01620 	-0.01102 	-0.01631 	-0.01056 	0.01248 	-0.00819 	-0.01036 	-0.01180 	0.19965 	-0.02130 	-0.02140 	0.01400 	-0.00825 	-0.01782 	-0.01638 	-0.01323 	-0.01691 	-0.01694 	-0.00632 	-0.01542 	0.00385 	0.01364 	-0.00989 	-0.01040 	-0.01330 	0.01242 	-0.02385 	0.02491 	-0.01871 	0.00682 	0.00726 	-0.00361 	-0.00535 	-0.00346 	0.00409 	-0.00269 	-0.00340 	-0.00387 	0.06549 	-0.00699 	-0.00702 	0.00269 	-0.00271 	-0.00585 	-0.00537 	-0.00434 	-0.00555 	-0.00556 	-0.00207 	-0.00506 	0.00384 	0.00506 	-0.00325 	-0.00341 	-0.00436 	0.00293 	-0.00782 	0.00817 	-0.00614 	0.00169	0.00263
