
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication10	 0.03063	0.99965	0.92564 	0.92616 	0.92412 	0.92410 	0.92362 	0.92393 	0.92319 	0.92363 	0.92207 	0.92540 	0.91937 	0.92584 	0.93552 	0.92387 	0.92578 	0.92347 	0.92422 	0.92176 	0.92123 	0.92180 	0.92672 	0.92741 	0.93301 	0.92846 	0.92711 	0.92114 	0.93215 	0.92387 	0.93275 	0.92896 	0.05189 	0.06317 	-0.01278 	-0.01305 	-0.01684 	0.00000 	-0.01789 	-0.01444 	-0.01977 	0.02974 	-0.00969 	-0.01665 	0.05788 	-0.01619 	-0.01499 	-0.02021 	-0.01526 	-0.01666 	-0.01565 	-0.01200 	-0.01775 	0.02745 	0.05908 	-0.01125 	-0.01684 	-0.01590 	0.05202 	-0.01077 	0.01149 	-0.01593 	0.02230 	0.02297 	-0.00420 	-0.00428 	-0.00553 	0.00000 	-0.00587 	-0.00474 	-0.00649 	0.00976 	-0.00318 	-0.00547 	0.00701 	-0.00532 	-0.00492 	-0.00663 	-0.00501 	-0.00547 	-0.00514 	-0.00394 	-0.00582 	0.02738 	0.02050 	-0.00369 	-0.00553 	-0.00522 	0.00937 	-0.00353 	0.00377 	-0.00523 	0.00165	0.00257
Replication11	 -1.54137	0.99994	0.98855 	0.98870 	0.98812 	0.98839 	0.98734 	0.98862 	0.98763 	0.98829 	0.99829 	1.00661 	0.99575 	0.99233 	0.99426 	0.99013 	0.99229 	0.99718 	1.00335 	0.99450 	0.99690 	0.99884 	1.00460 	1.00421 	0.99496 	0.99585 	0.98814 	0.98149 	0.98881 	0.98827 	0.98882 	0.98510 	0.01215 	0.01464 	-0.01543 	-0.01717 	-0.01452 	0.00000 	-0.01446 	-0.01445 	-0.01298 	0.24131 	-0.00912 	-0.01596 	0.01154 	-0.01757 	-0.02141 	-0.01167 	-0.01407 	-0.01104 	-0.01312 	-0.01197 	-0.01451 	0.00193 	0.01132 	-0.01645 	-0.01193 	-0.01770 	0.01227 	-0.01171 	0.00962 	-0.01673 	0.00671 	0.00725 	-0.00506 	-0.00563 	-0.00476 	0.00000 	-0.00474 	-0.00474 	-0.00426 	0.07916 	-0.00299 	-0.00523 	0.00218 	-0.00576 	-0.00702 	-0.00383 	-0.00461 	-0.00362 	-0.00430 	-0.00393 	-0.00476 	0.00192 	0.00423 	-0.00540 	-0.00391 	-0.00581 	0.00443 	-0.00384 	0.00315 	-0.00549 	0.00255	0.00389
Replication12	 0.01232	0.99973	0.94677 	0.94719 	0.94555 	0.94564 	0.94529 	0.94576 	0.94516 	0.94540 	0.94545 	0.94958 	0.94087 	0.94744 	0.95451 	0.94582 	0.94704 	0.94649 	0.94818 	0.94432 	0.94434 	0.94514 	0.94983 	0.95015 	0.95189 	0.94786 	0.94408 	0.93768 	0.94727 	0.94529 	0.94484 	0.94221 	0.03901 	0.04750 	-0.01440 	-0.01883 	-0.01460 	0.02555 	-0.01239 	-0.01495 	-0.01291 	0.07774 	-0.01642 	-0.01135 	0.04344 	-0.01218 	-0.01323 	-0.01771 	-0.01266 	-0.01491 	-0.01488 	-0.01265 	-0.01555 	0.01989 	0.04464 	-0.01905 	-0.01350 	-0.01706 	0.04089 	-0.01455 	0.00000 	-0.01653 	0.01659 	0.01704 	-0.00473 	-0.00618 	-0.00479 	0.00838 	-0.00407 	-0.00491 	-0.00424 	0.02551 	-0.00539 	-0.00372 	0.00491 	-0.00400 	-0.00434 	-0.00581 	-0.00415 	-0.00489 	-0.00488 	-0.00415 	-0.00510 	0.01984 	0.01542 	-0.00625 	-0.00443 	-0.00560 	0.00858 	-0.00477 	0.00000 	-0.00542 	0.00107	0.00169
Replication13	 -1.55100	0.99982	0.96328 	0.96356 	0.96251 	0.96270 	0.96144 	0.96274 	0.96170 	0.96249 	0.96868 	0.97612 	0.96419 	0.96675 	0.97157 	0.96504 	0.96695 	0.96869 	0.97317 	0.96670 	0.96798 	0.96947 	0.97529 	0.97527 	0.97123 	0.97007 	0.96306 	0.95699 	0.96437 	0.96230 	0.96221 	0.95928 	0.02811 	0.03414 	-0.01517 	-0.01477 	-0.02073 	0.00000 	-0.01562 	-0.00939 	-0.01344 	0.18322 	-0.01607 	-0.01607 	0.02975 	-0.01464 	-0.01608 	-0.01870 	-0.02022 	-0.01368 	-0.01541 	-0.01362 	-0.01481 	0.01155 	0.02990 	-0.01107 	-0.01465 	-0.01618 	0.02890 	-0.01637 	0.00156 	-0.01738 	0.01297 	0.01358 	-0.00498 	-0.00485 	-0.00680 	0.00000 	-0.00512 	-0.00308 	-0.00441 	0.06012 	-0.00527 	-0.00527 	0.00373 	-0.00480 	-0.00527 	-0.00614 	-0.00664 	-0.00449 	-0.00506 	-0.00447 	-0.00486 	0.01151 	0.01017 	-0.00363 	-0.00481 	-0.00531 	0.00709 	-0.00537 	0.00051 	-0.00570 	0.00172	0.00260
Replication14	 -1.55361	0.99988	0.97988 	0.98007 	0.97933 	0.97951 	0.97858 	0.97980 	0.97884 	0.97926 	0.98418 	0.99085 	0.98109 	0.98092 	0.98413 	0.97841 	0.98069 	0.98390 	0.98833 	0.98077 	0.98202 	0.98367 	0.98947 	0.98928 	0.98355 	0.98269 	0.97582 	0.97075 	0.97726 	0.97897 	0.97518 	0.97292 	0.01822 	0.02213 	-0.01272 	-0.01646 	-0.01532 	0.04543 	-0.01425 	-0.02085 	-0.01883 	0.18710 	-0.01109 	-0.01478 	0.01982 	-0.01962 	-0.01202 	-0.01168 	-0.01331 	-0.01172 	-0.01858 	-0.01404 	-0.01480 	0.00689 	0.02015 	-0.01765 	-0.01762 	-0.01352 	0.02008 	-0.02080 	0.00000 	-0.01418 	0.00827 	0.00862 	-0.00417 	-0.00540 	-0.00503 	0.01491 	-0.00468 	-0.00684 	-0.00618 	0.06138 	-0.00364 	-0.00485 	0.00273 	-0.00644 	-0.00394 	-0.00383 	-0.00437 	-0.00385 	-0.00610 	-0.00461 	-0.00486 	0.00686 	0.00719 	-0.00579 	-0.00578 	-0.00443 	0.00574 	-0.00682 	0.00000 	-0.00465 	0.00148	0.00241
Replication15	 -1.55283	0.99983	0.96817 	0.96846 	0.96736 	0.96749 	0.96704 	0.96764 	0.96705 	0.96737 	0.97153 	0.97885 	0.96788 	0.96952 	0.97402 	0.96750 	0.96925 	0.97172 	0.97617 	0.96833 	0.96954 	0.97114 	0.97799 	0.97793 	0.97338 	0.97237 	0.96541 	0.96020 	0.96702 	0.96724 	0.96457 	0.96192 	0.02539 	0.03086 	-0.01292 	-0.01718 	-0.01208 	0.00670 	-0.01034 	-0.01072 	-0.02298 	0.18300 	-0.01308 	-0.01648 	0.02771 	-0.01561 	-0.01612 	-0.01675 	-0.01595 	-0.01675 	-0.01816 	-0.01810 	-0.01246 	0.01066 	0.02806 	-0.01247 	-0.01854 	-0.01387 	0.02704 	-0.01106 	0.00000 	-0.01668 	0.01139 	0.01183 	-0.00424 	-0.00564 	-0.00396 	0.00220 	-0.00339 	-0.00352 	-0.00754 	0.06004 	-0.00429 	-0.00541 	0.00364 	-0.00512 	-0.00529 	-0.00550 	-0.00523 	-0.00549 	-0.00596 	-0.00594 	-0.00409 	0.01063 	0.00980 	-0.00409 	-0.00608 	-0.00455 	0.00685 	-0.00363 	0.00000 	-0.00547 	0.00155	0.00247
Replication16	 -1.54846	0.99993	0.98995 	0.99009 	0.98955 	0.98977 	0.98888 	0.99004 	0.98931 	0.98965 	0.99426 	1.00077 	0.98917 	0.98989 	0.99209 	0.98781 	0.98979 	0.99282 	0.99786 	0.99018 	0.99191 	0.99342 	0.99936 	0.99917 	0.99273 	0.99355 	0.99106 	0.98311 	0.99649 	0.98986 	1.00699 	0.99940 	0.01160 	0.01401 	-0.01320 	-0.00978 	-0.01484 	0.02037 	-0.00818 	-0.01830 	-0.01112 	0.19458 	-0.01825 	-0.01635 	0.01259 	-0.01656 	-0.01416 	-0.01622 	-0.01598 	-0.01464 	-0.01144 	-0.01761 	-0.01527 	0.00360 	0.01255 	-0.01921 	-0.01730 	-0.02117 	0.00934 	-0.01391 	0.04917 	-0.01387 	0.00603 	0.00644 	-0.00433 	-0.00321 	-0.00487 	0.00668 	-0.00268 	-0.00600 	-0.00365 	0.06383 	-0.00599 	-0.00536 	0.00301 	-0.00543 	-0.00465 	-0.00532 	-0.00524 	-0.00480 	-0.00375 	-0.00578 	-0.00501 	0.00359 	0.00529 	-0.00630 	-0.00568 	-0.00694 	0.00131 	-0.00456 	0.01613 	-0.00455 	0.00191	0.00319
Replication17	 -1.55809	0.99983	0.96765 	0.96795 	0.96680 	0.96697 	0.96632 	0.96738 	0.96644 	0.96706 	0.96623 	0.97039 	0.96171 	0.96574 	0.97067 	0.96313 	0.96538 	0.96623 	0.96849 	0.96369 	0.96401 	0.96508 	0.97042 	0.97066 	0.97017 	0.96941 	0.97022 	0.96611 	0.97522 	0.96731 	0.98244 	0.97621 	0.02591 	0.03151 	-0.01507 	-0.01633 	-0.01495 	0.04405 	-0.01556 	-0.01550 	-0.01639 	0.09724 	-0.01618 	-0.01425 	0.02967 	-0.02002 	-0.01516 	-0.01257 	-0.01742 	-0.01229 	-0.01692 	-0.01312 	-0.01467 	0.01307 	0.03009 	-0.01353 	-0.01418 	-0.01095 	0.02423 	-0.01138 	0.03636 	-0.01407 	0.01133 	0.01170 	-0.00494 	-0.00536 	-0.00491 	0.01445 	-0.00511 	-0.00509 	-0.00538 	0.03191 	-0.00531 	-0.00467 	0.00460 	-0.00657 	-0.00498 	-0.00412 	-0.00572 	-0.00403 	-0.00555 	-0.00430 	-0.00481 	0.01304 	0.01108 	-0.00444 	-0.00465 	-0.00359 	0.00321 	-0.00373 	0.01193 	-0.00462 	0.00109	0.00179
Replication18	 -1.55186	0.99980	0.95950 	0.95982 	0.95858 	0.95875 	0.95792 	0.95877 	0.95777 	0.95843 	0.96460 	0.97154 	0.96130 	0.96260 	0.96790 	0.96078 	0.96222 	0.96478 	0.96900 	0.96132 	0.96257 	0.96403 	0.97088 	0.97089 	0.96703 	0.96579 	0.95963 	0.95403 	0.96112 	0.95834 	0.95884 	0.95638 	0.03051 	0.03706 	-0.01538 	-0.01577 	-0.01425 	0.00000 	-0.01943 	-0.01369 	-0.01465 	0.17283 	-0.01184 	-0.01483 	0.03262 	-0.01374 	-0.02237 	-0.01534 	-0.01486 	-0.01685 	-0.01525 	-0.01949 	-0.01349 	0.01300 	0.03303 	-0.01380 	-0.01414 	-0.01491 	0.03124 	-0.01626 	0.00000 	-0.01549 	0.01390 	0.01450 	-0.00505 	-0.00518 	-0.00468 	0.00000 	-0.00637 	-0.00449 	-0.00481 	0.05671 	-0.00388 	-0.00487 	0.00407 	-0.00451 	-0.00734 	-0.00503 	-0.00488 	-0.00553 	-0.00500 	-0.00640 	-0.00443 	0.01296 	0.01138 	-0.00453 	-0.00464 	-0.00489 	0.00730 	-0.00534 	0.00000 	-0.00508 	0.00164	0.00253
Replication19	 -1.51863	1.00004	1.00905 	1.00905 	1.00905 	1.00938 	1.00784 	1.00958 	1.00840 	1.00920 	1.02232 	1.03335 	1.01880 	1.01360 	1.01321 	1.01172 	1.01404 	1.02003 	1.02862 	1.01724 	1.02015 	1.02260 	1.03027 	1.02957 	1.01554 	1.01839 	1.00860 	1.00503 	1.00681 	1.00908 	1.00454 	1.00207 	-0.00108 	-0.00154 	-0.01456 	-0.01140 	-0.01624 	0.00000 	-0.01472 	-0.01589 	-0.01688 	0.34139 	-0.01261 	-0.01890 	-0.00397 	-0.01645 	-0.01520 	-0.01842 	-0.02277 	-0.01055 	-0.01765 	-0.02097 	-0.01512 	-0.00650 	-0.00481 	-0.01589 	-0.01327 	-0.00952 	-0.00090 	-0.01300 	0.00000 	-0.01550 	0.00191 	0.00251 	-0.00478 	-0.00374 	-0.00533 	0.00000 	-0.00483 	-0.00521 	-0.00554 	0.11197 	-0.00414 	-0.00620 	0.00117 	-0.00540 	-0.00499 	-0.00604 	-0.00747 	-0.00346 	-0.00579 	-0.00688 	-0.00496 	-0.00649 	-0.00092 	-0.00521 	-0.00435 	-0.00312 	0.00341 	-0.00426 	0.00000 	-0.00508 	0.00452	0.00698
