
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication10	 -1.53523	0.99997	0.99239 	0.99228 	0.99272 	0.99316 	0.98793 	0.99342 	0.99046 	0.99301 	1.00210 	1.01200 	0.99694 	0.99873 	0.99996 	0.99685 	0.99887 	1.00362 	1.00813 	0.99951 	1.00179 	1.00298 	1.01108 	1.01080 	1.00251 	1.00599 	1.00379 	0.99934 	1.00460 	0.99350 	1.01297 	1.00409 	0.00891 	0.01069 	-0.01598 	-0.00654 	-0.06444 	0.04082 	-0.02435 	-0.02160 	-0.01794 	0.24165 	-0.01850 	-0.01117 	0.00639 	-0.01567 	-0.01745 	0.00000 	-0.03642 	-0.01857 	-0.00002 	-0.03412 	0.00000 	-0.00026 	0.00540 	-0.00337 	0.00000 	-0.01187 	0.00382 	-0.01434 	0.04648 	-0.02380 	0.00657 	0.00752 	-0.00524 	-0.00214 	-0.02114 	0.01339 	-0.00799 	-0.00709 	-0.00588 	0.07927 	-0.00607 	-0.00366 	0.00236 	-0.00514 	-0.00572 	0.00000 	-0.01195 	-0.00609 	-0.00001 	-0.01119 	0.00000 	-0.00027 	0.00235 	-0.00111 	0.00000 	-0.00389 	0.00044 	-0.00470 	0.01525 	-0.00781 	0.00307	0.00488
Replication11	 0.02317	0.99971	0.94142 	0.94201 	0.93975 	0.93977 	0.94120 	0.94019 	0.94058 	0.93979 	0.93846 	0.94379 	0.93846 	0.93354 	0.94229 	0.92907 	0.93356 	0.93150 	0.93832 	0.93420 	0.93629 	0.93816 	0.94388 	0.94410 	0.94156 	0.93958 	0.93535 	0.92683 	0.94235 	0.94013 	0.94282 	0.94262 	0.04262 	0.05186 	-0.01579 	-0.02126 	0.00000 	0.01660 	0.00000 	-0.02005 	-0.04262 	0.16906 	0.00000 	-0.02423 	0.05093 	-0.03640 	-0.03629 	-0.06050 	-0.04822 	-0.01665 	-0.01472 	0.00000 	-0.01256 	0.02190 	0.05162 	-0.02058 	-0.03048 	-0.02267 	0.04464 	0.00000 	0.00186 	0.00000 	0.01768 	0.01799 	-0.00518 	-0.00698 	0.00000 	0.00545 	0.00000 	-0.00658 	-0.01399 	0.05548 	0.00000 	-0.00795 	0.00807 	-0.01195 	-0.01191 	-0.01986 	-0.01583 	-0.00546 	-0.00483 	0.00000 	-0.00412 	0.02184 	0.01911 	-0.00675 	-0.01000 	-0.00744 	0.00871 	0.00000 	0.00061 	0.00000 	0.00225	0.00395
Replication12	 -1.53857	0.99994	0.99253 	0.99272 	0.99200 	0.99220 	0.99253 	0.99232 	0.99240 	0.99227 	0.99350 	1.00361 	0.99119 	0.98973 	0.99195 	0.98836 	0.98785 	0.99543 	1.00070 	0.98375 	0.98651 	0.98922 	1.00242 	1.00206 	0.99226 	0.99491 	0.98672 	0.98397 	0.98800 	0.99198 	0.98609 	0.98403 	0.01041 	0.01258 	-0.01337 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	-0.05651 	0.25753 	-0.00830 	-0.02875 	0.01255 	-0.00530 	-0.02193 	0.00000 	-0.01407 	-0.04917 	-0.02395 	-0.03858 	0.00000 	0.00264 	0.01272 	0.00000 	-0.02725 	-0.00735 	0.01261 	-0.00476 	0.00000 	-0.01297 	0.00495 	0.00517 	-0.00439 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	-0.01854 	0.08448 	-0.00272 	-0.00943 	0.00317 	-0.00174 	-0.00719 	0.00000 	-0.00462 	-0.01613 	-0.00786 	-0.01266 	0.00000 	0.00263 	0.00561 	0.00000 	-0.00894 	-0.00241 	0.00474 	-0.00156 	0.00000 	-0.00426 	0.00274	0.00481
Replication13	 0.03128	0.99970	0.92244 	0.92305 	0.92069 	0.92155 	0.91872 	0.92144 	0.92040 	0.92038 	0.93431 	0.94989 	0.92696 	0.93903 	0.94711 	0.93994 	0.94183 	0.94227 	0.94528 	0.94056 	0.94180 	0.94307 	0.94951 	0.94978 	0.94829 	0.94583 	0.93837 	0.93837 	0.93672 	0.92012 	0.93478 	0.92771 	0.05106 	0.06173 	-0.05251 	-0.02250 	-0.05481 	0.00000 	0.00000 	-0.04375 	-0.03381 	0.27587 	-0.02633 	-0.03688 	0.04899 	-0.00228 	0.00000 	0.00000 	-0.05990 	-0.01888 	-0.01150 	-0.01895 	-0.02378 	0.02002 	0.04826 	-0.00903 	-0.01602 	0.00000 	0.04700 	-0.06478 	0.01289 	-0.03553 	0.02593 	0.02760 	-0.01723 	-0.00738 	-0.01799 	0.00000 	0.00000 	-0.01436 	-0.01110 	0.09054 	-0.00864 	-0.01210 	0.00581 	-0.00075 	0.00000 	0.00000 	-0.01966 	-0.00620 	-0.00377 	-0.00622 	-0.00781 	0.01996 	0.01551 	-0.00296 	-0.00526 	0.00000 	0.01079 	-0.02126 	0.00423 	-0.01166 	0.00583	0.00742
Replication14	 0.06189	0.99957	0.89947 	0.90021 	0.89736 	0.89773 	0.89541 	0.89815 	0.89613 	0.89808 	0.90264 	0.90635 	0.90003 	0.90048 	0.91334 	0.89322 	0.89914 	0.89945 	0.90367 	0.88932 	0.88811 	0.89052 	0.90855 	0.90933 	0.91196 	0.91044 	0.91105 	0.91105 	0.91567 	0.89771 	0.91567 	0.91567 	0.06685 	0.08120 	-0.03494 	-0.03054 	-0.04840 	0.02034 	-0.02801 	0.00000 	0.00000 	0.11987 	-0.00934 	-0.00034 	0.07348 	-0.05446 	-0.01455 	-0.03585 	-0.01725 	-0.04136 	-0.05690 	-0.05327 	-0.00676 	0.03346 	0.07446 	-0.00367 	-0.02388 	0.00000 	0.06350 	-0.04112 	0.00000 	0.00000 	0.03035 	0.03161 	-0.01147 	-0.01003 	-0.01589 	0.00668 	-0.00920 	0.00000 	0.00000 	0.03935 	-0.00307 	-0.00011 	0.01074 	-0.01788 	-0.00478 	-0.01177 	-0.00566 	-0.01358 	-0.01868 	-0.01749 	-0.00222 	0.03337 	0.02688 	-0.00120 	-0.00784 	0.00000 	0.01089 	-0.01350 	0.00000 	0.00000 	0.00461	0.00797
Replication15	 0.03993	0.99971	0.93518 	0.93556 	0.93409 	0.93387 	0.93261 	0.93379 	0.93318 	0.93356 	0.92945 	0.94405 	0.91007 	0.93805 	0.94625 	0.93264 	0.93896 	0.93778 	0.94176 	0.93854 	0.93832 	0.93975 	0.94439 	0.94460 	0.94465 	0.94030 	0.93424 	0.92336 	0.93991 	0.93396 	0.93991 	0.93991 	0.04536 	0.05517 	0.00000 	-0.03246 	-0.03115 	0.00000 	-0.00472 	-0.01300 	-0.04567 	0.17103 	-0.06930 	-0.00729 	0.04919 	-0.04649 	-0.00299 	-0.02930 	-0.01220 	0.00000 	-0.02893 	0.00000 	-0.00673 	0.02174 	0.05002 	-0.02397 	-0.02290 	-0.02894 	0.04559 	-0.00159 	0.00000 	0.00000 	0.02044 	0.02132 	0.00000 	-0.01065 	-0.01022 	0.00000 	-0.00155 	-0.00427 	-0.01499 	0.05613 	-0.02274 	-0.00239 	0.00636 	-0.01526 	-0.00098 	-0.00962 	-0.00401 	0.00000 	-0.00949 	0.00000 	-0.00221 	0.02168 	0.01753 	-0.00787 	-0.00752 	-0.00950 	0.00968 	-0.00052 	0.00000 	0.00000 	0.00414	0.00516
Replication16	 -1.53724	0.99982	0.96042 	0.96055 	0.96003 	0.95995 	0.95722 	0.95991 	0.95727 	0.95992 	0.96567 	0.97563 	0.95683 	0.96580 	0.97073 	0.96527 	0.96431 	0.96747 	0.97165 	0.95992 	0.96250 	0.96517 	0.97275 	0.97309 	0.96944 	0.96903 	0.96160 	0.96160 	0.96476 	0.95997 	0.96476 	0.96476 	0.02945 	0.03579 	0.00000 	-0.02655 	-0.02858 	0.00157 	-0.04654 	0.00000 	-0.01567 	0.29903 	-0.03167 	0.00000 	0.03025 	0.00000 	-0.02250 	-0.01830 	-0.04073 	-0.04889 	-0.02515 	-0.01482 	-0.07536 	0.01227 	0.03093 	0.00000 	-0.04266 	0.00000 	0.02886 	-0.00718 	0.00000 	0.00000 	0.01415 	0.01502 	0.00000 	-0.00871 	-0.00938 	0.00052 	-0.01527 	0.00000 	-0.00514 	0.09812 	-0.01039 	0.00000 	0.00397 	0.00000 	-0.00738 	-0.00600 	-0.01336 	-0.01604 	-0.00825 	-0.00486 	-0.02473 	0.01223 	0.01099 	0.00000 	-0.01400 	0.00000 	0.00682 	-0.00235 	0.00000 	0.00000 	0.00289	0.00467
Replication17	 0.09973	0.99946	0.87696 	0.87787 	0.87437 	0.87413 	0.87419 	0.87395 	0.87300 	0.87392 	0.86296 	0.87172 	0.85027 	0.87340 	0.88979 	0.87099 	0.87131 	0.86816 	0.86856 	0.85943 	0.85744 	0.85889 	0.87456 	0.87586 	0.88543 	0.87991 	0.87880 	0.87344 	0.88831 	0.87438 	0.88831 	0.88831 	0.08148 	0.09911 	-0.01285 	-0.02842 	-0.01780 	0.00000 	-0.03024 	-0.00445 	-0.05363 	0.11185 	-0.04541 	-0.01782 	0.09188 	-0.01376 	-0.03502 	-0.03588 	-0.05269 	-0.04491 	-0.04642 	-0.05271 	-0.02679 	0.04458 	0.09434 	0.00000 	-0.04246 	-0.01427 	0.08111 	-0.00369 	0.00000 	0.00000 	0.03551 	0.03666 	-0.00422 	-0.00933 	-0.00584 	0.00000 	-0.00993 	-0.00146 	-0.01761 	0.03673 	-0.01491 	-0.00585 	0.01286 	-0.00452 	-0.01150 	-0.01178 	-0.01730 	-0.01475 	-0.01524 	-0.01731 	-0.00880 	0.04447 	0.03441 	0.00000 	-0.01394 	-0.00469 	0.01486 	-0.00121 	0.00000 	0.00000 	0.00664	0.01046
Replication18	 0.05597	0.99959	0.90537 	0.90583 	0.90406 	0.90379 	0.90087 	0.90334 	0.90092 	0.90246 	0.90340 	0.90988 	0.89747 	0.90615 	0.91828 	0.90228 	0.90342 	0.90487 	0.90843 	0.89510 	0.89403 	0.89688 	0.91108 	0.91186 	0.91479 	0.91188 	0.91369 	0.90051 	0.92111 	0.90389 	0.92574 	0.92376 	0.06349 	0.07727 	0.00000 	-0.01657 	-0.04230 	0.01398 	-0.04260 	-0.04909 	-0.02288 	0.12386 	-0.02122 	0.00000 	0.07001 	-0.02319 	-0.04165 	-0.03285 	0.00000 	-0.03470 	-0.06381 	-0.02738 	-0.02584 	0.03262 	0.07199 	-0.02006 	0.00000 	-0.03503 	0.06025 	0.00000 	0.01812 	0.00000 	0.02852 	0.02977 	0.00000 	-0.00544 	-0.01388 	0.00459 	-0.01398 	-0.01611 	-0.00751 	0.04066 	-0.00697 	0.00000 	0.00990 	-0.00761 	-0.01367 	-0.01078 	0.00000 	-0.01139 	-0.02095 	-0.00899 	-0.00848 	0.03253 	0.02641 	-0.00659 	0.00000 	-0.01150 	0.00985 	0.00000 	0.00595 	0.00000 	0.00445	0.00746
Replication19	 0.01083	0.99974	0.94334 	0.94385 	0.94187 	0.94228 	0.94160 	0.94255 	0.94136 	0.94212 	0.94519 	0.95285 	0.93917 	0.94471 	0.95211 	0.94566 	0.94691 	0.94350 	0.94934 	0.94629 	0.94596 	0.94768 	0.95302 	0.95329 	0.95293 	0.95063 	0.95138 	0.94723 	0.95379 	0.94296 	0.95379 	0.95379 	0.04029 	0.04890 	-0.03037 	-0.01647 	-0.01623 	0.00725 	-0.02389 	-0.02510 	-0.02123 	0.15363 	-0.02157 	-0.04392 	0.04410 	0.00000 	-0.00848 	-0.04843 	-0.02059 	0.00000 	-0.03547 	0.00000 	-0.01402 	0.01885 	0.04381 	-0.02839 	0.00000 	-0.01107 	0.03799 	0.00000 	0.00000 	0.00000 	0.01833 	0.01907 	-0.00997 	-0.00541 	-0.00533 	0.00238 	-0.00784 	-0.00824 	-0.00697 	0.05042 	-0.00708 	-0.01441 	0.00635 	0.00000 	-0.00278 	-0.01589 	-0.00676 	0.00000 	-0.01164 	0.00000 	-0.00460 	0.01880 	0.01518 	-0.00932 	0.00000 	-0.00363 	0.00634 	0.00000 	0.00000 	0.00000 	0.00184	0.00279
Replication20	 0.02957	0.99972	0.93878 	0.93926 	0.93739 	0.93753 	0.93736 	0.93718 	0.93592 	0.93656 	0.94129 	0.95239 	0.93016 	0.94224 	0.94993 	0.94270 	0.94320 	0.94368 	0.94918 	0.94262 	0.94402 	0.94595 	0.95204 	0.95203 	0.94874 	0.94499 	0.93559 	0.92043 	0.93890 	0.93660 	0.93904 	0.92794 	0.04306 	0.05230 	-0.01815 	-0.00972 	0.00000 	0.00000 	-0.03849 	-0.02722 	-0.02111 	0.20199 	-0.03987 	-0.04196 	0.04636 	0.00000 	-0.01919 	-0.02894 	-0.01782 	-0.01647 	-0.02266 	-0.00397 	-0.00685 	0.01927 	0.04697 	-0.02530 	-0.00940 	-0.04027 	0.04496 	-0.01764 	0.02920 	-0.04959 	0.01957 	0.02039 	-0.00596 	-0.00319 	0.00000 	0.00000 	-0.01263 	-0.00893 	-0.00693 	0.06629 	-0.01309 	-0.01377 	0.00599 	0.00000 	-0.00630 	-0.00950 	-0.00585 	-0.00541 	-0.00744 	-0.00130 	-0.00225 	0.01921 	0.01635 	-0.00830 	-0.00308 	-0.01321 	0.01111 	-0.00579 	0.00958 	-0.01627 	0.00368	0.00539
