
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication10	 -1.52187	0.99991	0.98159 	0.98181 	0.98095 	0.98120 	0.98088 	0.98109 	0.98019 	0.97994 	0.99342 	1.00448 	0.98953 	0.98806 	0.99047 	0.98449 	0.98898 	0.99422 	1.00079 	0.99178 	0.99460 	0.99606 	1.00196 	1.00151 	0.99137 	0.99130 	0.97711 	0.97458 	0.97661 	0.98042 	0.97235 	0.96775 	0.01609 	0.01937 	-0.01638 	-0.01457 	0.00000 	0.00723 	-0.02370 	-0.05329 	-0.01715 	0.29187 	-0.01397 	-0.01975 	0.01469 	-0.03154 	-0.00708 	-0.00605 	-0.01865 	-0.01185 	0.00000 	-0.02507 	-0.01961 	0.00283 	0.01431 	-0.00934 	-0.03798 	-0.00676 	0.01834 	-0.00949 	0.00000 	-0.02892 	0.00890 	0.00960 	-0.00537 	-0.00478 	0.00000 	0.00237 	-0.00778 	-0.01748 	-0.00563 	0.09575 	-0.00458 	-0.00648 	0.00233 	-0.01035 	-0.00232 	-0.00198 	-0.00612 	-0.00389 	0.00000 	-0.00822 	-0.00643 	0.00281 	0.00494 	-0.00306 	-0.01246 	-0.00222 	0.00799 	-0.00311 	0.00000 	-0.00949 	0.00427	0.00627
Replication11	 -1.54150	0.99987	0.97216 	0.97235 	0.97161 	0.97204 	0.96954 	0.97221 	0.97071 	0.97189 	0.98330 	0.99100 	0.98330 	0.97860 	0.98206 	0.97765 	0.97950 	0.98137 	0.98818 	0.97873 	0.97980 	0.98148 	0.99014 	0.98996 	0.98357 	0.98438 	0.97616 	0.97130 	0.97562 	0.97176 	0.97330 	0.97080 	0.02192 	0.02652 	-0.02369 	-0.01367 	-0.03664 	0.00000 	-0.01367 	-0.01286 	-0.01276 	0.20896 	0.00000 	-0.01714 	0.02126 	-0.01077 	-0.00591 	-0.02959 	-0.00159 	-0.01457 	-0.02101 	-0.02789 	-0.00568 	0.00666 	0.02055 	0.00000 	-0.01162 	-0.01294 	0.02118 	-0.02039 	0.00000 	-0.01575 	0.01135 	0.01216 	-0.00777 	-0.00449 	-0.01202 	0.00000 	-0.00449 	-0.00422 	-0.00419 	0.06856 	0.00000 	-0.00562 	0.00308 	-0.00353 	-0.00194 	-0.00971 	-0.00052 	-0.00478 	-0.00689 	-0.00915 	-0.00186 	0.00664 	0.00677 	0.00000 	-0.00381 	-0.00424 	0.00594 	-0.00669 	0.00000 	-0.00517 	0.00254	0.00388
Replication12	 -1.53871	0.99992	0.98514 	0.98537 	0.98449 	0.98483 	0.98455 	0.98493 	0.98395 	0.98451 	0.99234 	1.00102 	0.98966 	0.98696 	0.98949 	0.98726 	0.98836 	0.99041 	0.99694 	0.98831 	0.98882 	0.99046 	0.99945 	0.99916 	0.99139 	0.99217 	0.98162 	0.97463 	0.98279 	0.98387 	0.98411 	0.97503 	0.01441 	0.01739 	-0.02075 	-0.00496 	0.00000 	0.02208 	-0.02411 	-0.01269 	-0.02296 	0.26041 	-0.00963 	-0.03984 	0.01492 	-0.00237 	-0.00164 	-0.02329 	-0.02579 	-0.00505 	-0.02589 	-0.03501 	-0.01231 	0.00361 	0.01416 	0.00000 	-0.02316 	-0.01862 	0.01575 	-0.03108 	0.02722 	-0.03830 	0.00745 	0.00792 	-0.00681 	-0.00163 	0.00000 	0.00724 	-0.00791 	-0.00416 	-0.00753 	0.08543 	-0.00316 	-0.01307 	0.00295 	-0.00078 	-0.00054 	-0.00764 	-0.00846 	-0.00166 	-0.00849 	-0.01148 	-0.00404 	0.00359 	0.00507 	0.00000 	-0.00760 	-0.00611 	0.00571 	-0.01020 	0.00893 	-0.01256 	0.00275	0.00456
Replication13	 0.00678	0.99976	0.94834 	0.94879 	0.94705 	0.94713 	0.94735 	0.94711 	0.94694 	0.94645 	0.95173 	0.95965 	0.94322 	0.95069 	0.95738 	0.95061 	0.95031 	0.95190 	0.95593 	0.94559 	0.94729 	0.94968 	0.95943 	0.95964 	0.95700 	0.95635 	0.95366 	0.94952 	0.95400 	0.94657 	0.95138 	0.94854 	0.03721 	0.04517 	-0.01507 	-0.02287 	-0.00747 	0.00000 	-0.00786 	-0.02957 	-0.00701 	0.20273 	-0.03049 	-0.02444 	0.04028 	0.00000 	-0.01798 	-0.02027 	-0.03704 	-0.04212 	-0.02829 	-0.01724 	-0.01750 	0.01674 	0.04056 	-0.01279 	0.00000 	-0.01103 	0.03664 	-0.02462 	0.00000 	-0.01786 	0.01701 	0.01773 	-0.00495 	-0.00750 	-0.00245 	0.00000 	-0.00258 	-0.00970 	-0.00230 	0.06653 	-0.01000 	-0.00802 	0.00556 	0.00000 	-0.00590 	-0.00665 	-0.01216 	-0.01382 	-0.00928 	-0.00566 	-0.00574 	0.01669 	0.01422 	-0.00420 	0.00000 	-0.00362 	0.00753 	-0.00808 	0.00000 	-0.00586 	0.00229	0.00362
Replication14	 -1.54703	0.99990	0.98246 	0.98257 	0.98214 	0.98220 	0.98043 	0.98272 	0.98102 	0.98270 	0.99036 	0.99476 	0.99036 	0.98087 	0.98408 	0.97595 	0.98107 	0.98391 	0.99064 	0.98219 	0.98391 	0.98516 	0.99320 	0.99298 	0.98514 	0.98610 	0.98249 	0.97426 	0.98499 	0.98260 	0.98675 	0.98449 	0.01640 	0.01993 	-0.00561 	-0.02393 	-0.02449 	0.02018 	-0.02362 	0.00000 	-0.00264 	0.22090 	0.00000 	-0.01485 	0.01867 	-0.04013 	-0.01224 	-0.02733 	-0.02526 	-0.01049 	-0.00666 	-0.03650 	-0.01634 	0.00566 	0.01845 	-0.02171 	-0.00405 	-0.02192 	0.01605 	-0.00817 	0.01079 	-0.00679 	0.00781 	0.00826 	-0.00184 	-0.00785 	-0.00803 	0.00662 	-0.00775 	0.00000 	-0.00087 	0.07247 	0.00000 	-0.00487 	0.00391 	-0.01316 	-0.00401 	-0.00897 	-0.00829 	-0.00344 	-0.00218 	-0.01198 	-0.00536 	0.00564 	0.00725 	-0.00712 	-0.00133 	-0.00719 	0.00367 	-0.00268 	0.00354 	-0.00223 	0.00202	0.00356
Replication15	 0.00506	0.99981	0.95772 	0.95811 	0.95660 	0.95680 	0.95678 	0.95671 	0.95602 	0.95594 	0.96484 	0.97464 	0.95897 	0.96221 	0.96755 	0.95941 	0.96186 	0.96505 	0.97077 	0.96266 	0.96336 	0.96527 	0.97354 	0.97351 	0.96758 	0.96762 	0.95786 	0.94494 	0.95819 	0.95607 	0.95451 	0.95054 	0.03115 	0.03775 	-0.01851 	-0.01821 	-0.00267 	0.00000 	-0.02089 	-0.03460 	-0.01668 	0.24557 	-0.02104 	-0.00991 	0.03253 	-0.02166 	-0.03346 	-0.02153 	-0.02775 	-0.00224 	-0.02903 	-0.02259 	-0.01949 	0.01213 	0.03257 	-0.00019 	0.00000 	-0.03434 	0.03220 	-0.01971 	0.00000 	-0.02499 	0.01482 	0.01557 	-0.00607 	-0.00597 	-0.00088 	0.00000 	-0.00686 	-0.01135 	-0.00547 	0.08058 	-0.00691 	-0.00325 	0.00446 	-0.00711 	-0.01098 	-0.00706 	-0.00911 	-0.00073 	-0.00952 	-0.00741 	-0.00639 	0.01209 	0.01128 	-0.00006 	0.00000 	-0.01127 	0.00866 	-0.00647 	0.00000 	-0.00820 	0.00316	0.00481
Replication16	 -1.54392	0.99985	0.96899 	0.96913 	0.96860 	0.96879 	0.96616 	0.96883 	0.96688 	0.96847 	0.97546 	0.98316 	0.96743 	0.97031 	0.97472 	0.96680 	0.97076 	0.97396 	0.98052 	0.97083 	0.97350 	0.97555 	0.98188 	0.98180 	0.97558 	0.97588 	0.96998 	0.96436 	0.96910 	0.96878 	0.96496 	0.96049 	0.02457 	0.02988 	-0.01177 	-0.00491 	-0.03304 	0.01399 	-0.02666 	-0.01805 	0.00000 	0.19853 	-0.02876 	-0.02547 	0.02662 	-0.02974 	-0.01235 	-0.02230 	0.00000 	-0.02536 	-0.01254 	-0.00894 	-0.01949 	0.00938 	0.02632 	-0.01200 	0.00000 	-0.01498 	0.02555 	0.00000 	0.00000 	-0.02809 	0.01149 	0.01211 	-0.00386 	-0.00161 	-0.01084 	0.00459 	-0.00875 	-0.00592 	0.00000 	0.06514 	-0.00944 	-0.00836 	0.00412 	-0.00976 	-0.00405 	-0.00732 	0.00000 	-0.00832 	-0.00411 	-0.00293 	-0.00639 	0.00935 	0.00926 	-0.00394 	0.00000 	-0.00491 	0.00670 	0.00000 	0.00000 	-0.00922 	0.00232	0.00367
Replication17	 -1.54552	0.99985	0.97019 	0.97052 	0.96925 	0.96934 	0.96970 	0.96960 	0.96943 	0.96928 	0.97595 	0.98441 	0.97002 	0.97207 	0.97628 	0.96834 	0.97175 	0.97662 	0.98130 	0.97138 	0.97320 	0.97515 	0.98332 	0.98325 	0.97689 	0.97787 	0.97226 	0.97226 	0.97118 	0.96894 	0.96757 	0.96367 	0.02378 	0.02881 	-0.01257 	-0.02871 	-0.00384 	0.00000 	-0.00607 	-0.01114 	-0.01374 	0.21842 	-0.02124 	-0.01909 	0.02548 	-0.02911 	-0.02032 	-0.00320 	-0.02189 	-0.01963 	-0.01902 	-0.02096 	-0.01642 	0.00890 	0.02529 	-0.00694 	-0.01285 	0.00000 	0.02435 	-0.02379 	0.00000 	-0.02451 	0.01123 	0.01176 	-0.00412 	-0.00942 	-0.00126 	0.00000 	-0.00199 	-0.00365 	-0.00451 	0.07166 	-0.00697 	-0.00626 	0.00391 	-0.00955 	-0.00667 	-0.00105 	-0.00718 	-0.00644 	-0.00624 	-0.00688 	-0.00539 	0.00887 	0.00893 	-0.00228 	-0.00422 	0.00000 	0.00627 	-0.00780 	0.00000 	-0.00804 	0.00219	0.00343
Replication18	 -1.53708	0.99998	0.99642 	0.99664 	0.99578 	0.99619 	0.99601 	0.99688 	0.99622 	0.99676 	1.00651 	1.01736 	1.00117 	1.00230 	1.00314 	0.99998 	1.00311 	1.00770 	1.01447 	1.00697 	1.00978 	1.01165 	1.01534 	1.01494 	1.00533 	1.00746 	0.99986 	0.99433 	0.99980 	0.99671 	0.99980 	0.99980 	0.00683 	0.00803 	-0.02354 	-0.03821 	-0.00726 	0.00000 	-0.00950 	-0.00486 	-0.02037 	0.24238 	-0.01914 	-0.01487 	0.00446 	-0.02117 	-0.01719 	-0.01250 	-0.00315 	-0.00600 	-0.00785 	-0.00042 	-0.01327 	-0.00164 	0.00353 	-0.00628 	-0.01037 	-0.01473 	0.00526 	-0.01230 	0.00000 	0.00000 	0.00511 	0.00570 	-0.00772 	-0.01253 	-0.00238 	0.00000 	-0.00311 	-0.00159 	-0.00668 	0.07950 	-0.00628 	-0.00488 	0.00152 	-0.00694 	-0.00564 	-0.00410 	-0.00103 	-0.00197 	-0.00257 	-0.00014 	-0.00435 	-0.00164 	0.00129 	-0.00206 	-0.00340 	-0.00483 	0.00279 	-0.00404 	0.00000 	0.00000 	0.00295	0.00418
Replication19	 0.01223	1.00018	1.04466 	1.04449 	1.04518 	1.04546 	1.04436 	1.04595 	1.04469 	1.04561 	1.05107 	1.06223 	1.04431 	1.04178 	1.03844 	1.03612 	1.04182 	1.04944 	1.05842 	1.04525 	1.04895 	1.05195 	1.05966 	1.05888 	1.04323 	1.05038 	1.04773 	1.04773 	1.04807 	1.04585 	1.05504 	1.05205 	-0.02274 	-0.02791 	-0.00778 	0.00000 	-0.00427 	0.04638 	-0.01885 	-0.01643 	-0.03350 	0.29969 	-0.02422 	-0.01326 	-0.02528 	-0.04517 	-0.00873 	-0.01320 	-0.00379 	-0.01713 	-0.02033 	-0.00755 	-0.00106 	-0.01624 	-0.02695 	-0.00483 	-0.01070 	0.00000 	-0.02582 	-0.00697 	0.02727 	0.00000 	-0.00774 	-0.00753 	-0.00255 	0.00000 	-0.00140 	0.01521 	-0.00618 	-0.00539 	-0.01098 	0.09826 	-0.00794 	-0.00435 	0.00050 	-0.01481 	-0.00286 	-0.00433 	-0.00124 	-0.00562 	-0.00667 	-0.00248 	-0.00035 	-0.01621 	-0.00739 	-0.00158 	-0.00351 	0.00000 	-0.00420 	-0.00229 	0.00894 	0.00000 	0.00397	0.00654
Replication20	 -1.52898	1.00002	1.00476 	1.00495 	1.00420 	1.00500 	1.00388 	1.00584 	1.00429 	1.00536 	1.01898 	1.02811 	1.01844 	1.01138 	1.01123 	1.00942 	1.01166 	1.01741 	1.02411 	1.01473 	1.01791 	1.01979 	1.02528 	1.02469 	1.01283 	1.01481 	1.00623 	1.00583 	1.00399 	1.00551 	1.00132 	0.99843 	0.00158 	0.00160 	-0.03931 	-0.02553 	-0.01334 	0.03493 	-0.02293 	-0.02203 	-0.01327 	0.29214 	-0.00191 	-0.01014 	-0.00179 	-0.01654 	-0.01417 	-0.00787 	-0.02349 	-0.01402 	-0.00415 	-0.01676 	-0.01771 	-0.00488 	-0.00241 	-0.01686 	-0.01517 	-0.00108 	0.00132 	-0.00789 	0.00000 	-0.01815 	0.00303 	0.00358 	-0.01289 	-0.00837 	-0.00437 	0.01146 	-0.00752 	-0.00723 	-0.00435 	0.09582 	-0.00063 	-0.00333 	0.00071 	-0.00543 	-0.00465 	-0.00258 	-0.00770 	-0.00460 	-0.00136 	-0.00550 	-0.00581 	-0.00487 	-0.00051 	-0.00553 	-0.00498 	-0.00035 	0.00342 	-0.00259 	0.00000 	-0.00595 	0.00363	0.00554
