
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication10	 -1.53898	0.99997	0.99606 	0.99614 	0.99584 	0.99609 	0.99469 	0.99634 	0.99515 	0.99598 	1.00592 	1.01498 	1.00200 	0.99988 	1.00098 	0.99804 	0.99995 	1.00456 	1.01137 	1.00126 	1.00383 	1.00601 	1.01274 	1.01233 	1.00234 	1.00415 	0.99739 	0.99271 	0.99833 	0.99596 	1.00040 	0.99707 	0.00733 	0.00875 	-0.01267 	-0.01721 	-0.01698 	0.00867 	-0.01624 	-0.01529 	-0.01340 	0.26698 	-0.01405 	-0.01356 	0.00600 	-0.01509 	-0.01471 	-0.01743 	-0.01553 	-0.01769 	-0.01585 	-0.01507 	-0.01706 	-0.00077 	0.00552 	-0.01442 	-0.01547 	-0.01248 	0.00633 	-0.01567 	0.01439 	-0.01101 	0.00493 	0.00549 	-0.00416 	-0.00565 	-0.00557 	0.00285 	-0.00533 	-0.00502 	-0.00440 	0.08758 	-0.00461 	-0.00445 	0.00186 	-0.00495 	-0.00483 	-0.00572 	-0.00510 	-0.00580 	-0.00520 	-0.00494 	-0.00559 	-0.00078 	0.00239 	-0.00473 	-0.00507 	-0.00409 	0.00287 	-0.00514 	0.00472 	-0.00361 	0.00276	0.00427
Replication11	 -1.52208	1.00000	1.00102 	1.00107 	1.00086 	1.00118 	0.99981 	1.00132 	1.00027 	1.00089 	1.01364 	1.02449 	1.00990 	1.00704 	1.00736 	1.00575 	1.00734 	1.01303 	1.02069 	1.01001 	1.01293 	1.01522 	1.02153 	1.02088 	1.00844 	1.00958 	0.99782 	0.99145 	0.99720 	1.00065 	0.99473 	0.99207 	0.00400 	0.00466 	-0.01518 	-0.01486 	-0.01556 	0.00000 	-0.01362 	-0.01688 	-0.01628 	0.31039 	-0.01343 	-0.01656 	0.00124 	-0.01134 	-0.01354 	-0.01480 	-0.01289 	-0.01360 	-0.01452 	-0.01473 	-0.01576 	-0.00361 	0.00088 	-0.01775 	-0.01886 	-0.01698 	0.00513 	-0.01623 	0.00000 	-0.01677 	0.00390 	0.00451 	-0.00498 	-0.00487 	-0.00510 	0.00000 	-0.00447 	-0.00554 	-0.00534 	0.10181 	-0.00441 	-0.00543 	0.00106 	-0.00372 	-0.00444 	-0.00485 	-0.00423 	-0.00446 	-0.00476 	-0.00483 	-0.00517 	-0.00361 	0.00073 	-0.00582 	-0.00619 	-0.00557 	0.00497 	-0.00532 	0.00000 	-0.00550 	0.00424	0.00634
Replication12	 0.00445	0.99976	0.95051 	0.95091 	0.94938 	0.94956 	0.94894 	0.94957 	0.94880 	0.94924 	0.95332 	0.95931 	0.94954 	0.95333 	0.95971 	0.95144 	0.95311 	0.95427 	0.95728 	0.95127 	0.95208 	0.95328 	0.95914 	0.95935 	0.95837 	0.95612 	0.95096 	0.94555 	0.95322 	0.94924 	0.95117 	0.94895 	0.03621 	0.04402 	-0.01805 	-0.01557 	-0.01498 	0.00000 	-0.01553 	-0.01412 	-0.01399 	0.13025 	-0.01356 	-0.01392 	0.03920 	-0.01487 	-0.01765 	-0.01481 	-0.01444 	-0.01784 	-0.01456 	-0.01518 	-0.01638 	0.01683 	0.03979 	-0.01153 	-0.01561 	-0.01442 	0.03688 	-0.01466 	0.00000 	-0.01399 	0.01610 	0.01669 	-0.00592 	-0.00511 	-0.00491 	0.00000 	-0.00509 	-0.00463 	-0.00459 	0.04274 	-0.00445 	-0.00457 	0.00462 	-0.00488 	-0.00579 	-0.00486 	-0.00474 	-0.00585 	-0.00478 	-0.00498 	-0.00537 	0.01679 	0.01357 	-0.00378 	-0.00512 	-0.00473 	0.00789 	-0.00481 	0.00000 	-0.00459 	0.00132	0.00201
Replication13	 0.02614	0.99969	0.93193 	0.93245 	0.93044 	0.93048 	0.93019 	0.93041 	0.92983 	0.93015 	0.92803 	0.93113 	0.92386 	0.93187 	0.94081 	0.92996 	0.93182 	0.92977 	0.93008 	0.92753 	0.92684 	0.92731 	0.93262 	0.93335 	0.93915 	0.93587 	0.93923 	0.93439 	0.94633 	0.93054 	0.95585 	0.94830 	0.04762 	0.05790 	-0.01496 	-0.01472 	-0.01509 	0.00000 	-0.01440 	-0.01447 	-0.01483 	0.02203 	-0.01493 	-0.01643 	0.05299 	-0.01580 	-0.01403 	-0.01542 	-0.01628 	-0.01668 	-0.01544 	-0.01515 	-0.01707 	0.02547 	0.05394 	-0.01278 	-0.01545 	-0.01289 	0.04426 	-0.01655 	0.04624 	-0.01556 	0.02103 	0.02178 	-0.00491 	-0.00483 	-0.00495 	0.00000 	-0.00473 	-0.00475 	-0.00487 	0.00723 	-0.00490 	-0.00539 	0.00729 	-0.00518 	-0.00460 	-0.00506 	-0.00534 	-0.00547 	-0.00507 	-0.00497 	-0.00560 	0.02541 	0.01928 	-0.00419 	-0.00507 	-0.00423 	0.00595 	-0.00543 	0.01518 	-0.00511 	0.00228	0.00347
Replication14	 -1.55190	0.99982	0.96195 	0.96225 	0.96110 	0.96127 	0.96030 	0.96131 	0.96032 	0.96098 	0.96656 	0.97385 	0.96248 	0.96539 	0.97037 	0.96363 	0.96540 	0.96724 	0.97140 	0.96423 	0.96526 	0.96676 	0.97313 	0.97317 	0.96980 	0.96852 	0.96315 	0.95684 	0.96602 	0.96104 	0.96772 	0.96320 	0.02888 	0.03506 	-0.01515 	-0.01637 	-0.01660 	0.00000 	-0.01751 	-0.01484 	-0.01634 	0.17268 	-0.01464 	-0.01417 	0.03059 	-0.01445 	-0.01398 	-0.01701 	-0.01399 	-0.01618 	-0.01826 	-0.01604 	-0.01611 	0.01224 	0.03088 	-0.01409 	-0.01726 	-0.01680 	0.02852 	-0.01479 	0.01647 	-0.01708 	0.01338 	0.01400 	-0.00497 	-0.00537 	-0.00545 	0.00000 	-0.00574 	-0.00487 	-0.00536 	0.05666 	-0.00480 	-0.00465 	0.00394 	-0.00474 	-0.00459 	-0.00558 	-0.00459 	-0.00531 	-0.00599 	-0.00526 	-0.00529 	0.01221 	0.01067 	-0.00462 	-0.00566 	-0.00551 	0.00617 	-0.00485 	0.00540 	-0.00560 	0.00164	0.00248
Replication15	 -1.55520	0.99986	0.97215 	0.97239 	0.97145 	0.97163 	0.97071 	0.97187 	0.97086 	0.97158 	0.97480 	0.98046 	0.97063 	0.97322 	0.97730 	0.97143 	0.97307 	0.97478 	0.97818 	0.97194 	0.97298 	0.97419 	0.97994 	0.98001 	0.97718 	0.97682 	0.97579 	0.97094 	0.98030 	0.97161 	0.98821 	0.98132 	0.02269 	0.02754 	-0.01420 	-0.01591 	-0.01584 	0.02193 	-0.01620 	-0.01242 	-0.01327 	0.14312 	-0.01495 	-0.01395 	0.02465 	-0.01422 	-0.01417 	-0.01364 	-0.01635 	-0.01625 	-0.01252 	-0.01651 	-0.01434 	0.00997 	0.02484 	-0.01621 	-0.01573 	-0.01291 	0.02043 	-0.02022 	0.04002 	-0.01573 	0.01059 	0.01110 	-0.00466 	-0.00522 	-0.00520 	0.00719 	-0.00532 	-0.00408 	-0.00436 	0.04696 	-0.00490 	-0.00458 	0.00385 	-0.00467 	-0.00465 	-0.00448 	-0.00537 	-0.00533 	-0.00411 	-0.00542 	-0.00471 	0.00994 	0.00907 	-0.00532 	-0.00516 	-0.00424 	0.00299 	-0.00663 	0.01313 	-0.00516 	0.00134	0.00216
Replication16	 -1.52274	1.00001	1.00297 	1.00304 	1.00279 	1.00314 	1.00190 	1.00335 	1.00229 	1.00299 	1.01542 	1.02624 	1.01071 	1.00825 	1.00844 	1.00624 	1.00851 	1.01424 	1.02222 	1.01140 	1.01455 	1.01690 	1.02337 	1.02271 	1.00992 	1.01171 	1.00090 	0.99552 	0.99994 	1.00275 	0.99761 	0.99509 	0.00281 	0.00319 	-0.01691 	-0.01428 	-0.01365 	0.00000 	-0.01449 	-0.01362 	-0.01365 	0.31212 	-0.01688 	-0.01421 	0.00019 	-0.01700 	-0.01465 	-0.01708 	-0.01467 	-0.01464 	-0.01360 	-0.01391 	-0.01413 	-0.00422 	-0.00033 	-0.01636 	-0.01647 	-0.01433 	0.00356 	-0.01558 	0.00000 	-0.01587 	0.00338 	0.00397 	-0.00555 	-0.00468 	-0.00448 	0.00000 	-0.00475 	-0.00447 	-0.00448 	0.10237 	-0.00554 	-0.00466 	0.00117 	-0.00558 	-0.00481 	-0.00560 	-0.00481 	-0.00480 	-0.00446 	-0.00456 	-0.00463 	-0.00422 	0.00041 	-0.00536 	-0.00540 	-0.00470 	0.00438 	-0.00511 	0.00000 	-0.00521 	0.00418	0.00629
Replication17	 -1.55422	0.99982	0.96396 	0.96426 	0.96310 	0.96327 	0.96259 	0.96330 	0.96251 	0.96296 	0.96700 	0.97320 	0.96301 	0.96676 	0.97157 	0.96501 	0.96662 	0.96813 	0.97122 	0.96556 	0.96640 	0.96754 	0.97274 	0.97284 	0.97076 	0.96930 	0.96707 	0.96090 	0.97175 	0.96316 	0.97866 	0.97195 	0.02766 	0.03357 	-0.01478 	-0.01465 	-0.01308 	0.00000 	-0.01506 	-0.01625 	-0.01474 	0.13721 	-0.01431 	-0.01128 	0.02949 	-0.01390 	-0.01478 	-0.01269 	-0.01291 	-0.01382 	-0.01320 	-0.01401 	-0.01487 	0.01235 	0.02994 	-0.01929 	-0.01713 	-0.01646 	0.02577 	-0.01563 	0.03674 	-0.01687 	0.01282 	0.01342 	-0.00485 	-0.00481 	-0.00429 	0.00000 	-0.00494 	-0.00533 	-0.00484 	0.04502 	-0.00469 	-0.00370 	0.00399 	-0.00456 	-0.00485 	-0.00416 	-0.00424 	-0.00453 	-0.00433 	-0.00460 	-0.00488 	0.01232 	0.01061 	-0.00633 	-0.00562 	-0.00540 	0.00439 	-0.00513 	0.01206 	-0.00553 	0.00144	0.00218
Replication18	 -1.53502	1.00000	1.00162 	1.00169 	1.00144 	1.00175 	1.00045 	1.00201 	1.00087 	1.00171 	1.01088 	1.02044 	1.00608 	1.00518 	1.00570 	1.00357 	1.00560 	1.01000 	1.01699 	1.00725 	1.00991 	1.01196 	1.01848 	1.01809 	1.00819 	1.01122 	1.00841 	1.00305 	1.01162 	1.00202 	1.02262 	1.01490 	0.00352 	0.00405 	-0.01485 	-0.01475 	-0.01476 	0.00000 	-0.01587 	-0.01550 	-0.01621 	0.25663 	-0.01720 	-0.01688 	0.00159 	-0.01439 	-0.01430 	-0.01769 	-0.01155 	-0.01664 	-0.01280 	-0.01420 	-0.01334 	-0.00269 	0.00072 	-0.01469 	-0.01303 	-0.01428 	-0.00088 	-0.01501 	0.05091 	-0.01351 	0.00385 	0.00449 	-0.00487 	-0.00484 	-0.00484 	0.00000 	-0.00521 	-0.00508 	-0.00532 	0.08417 	-0.00564 	-0.00554 	0.00215 	-0.00472 	-0.00469 	-0.00580 	-0.00379 	-0.00546 	-0.00420 	-0.00466 	-0.00438 	-0.00269 	0.00115 	-0.00482 	-0.00427 	-0.00468 	-0.00040 	-0.00492 	0.01670 	-0.00443 	0.00310	0.00480
Replication19	 -1.53970	0.99995	0.99192 	0.99202 	0.99163 	0.99189 	0.99059 	0.99203 	0.99105 	0.99164 	1.00072 	1.01005 	0.99634 	0.99573 	0.99728 	0.99402 	0.99595 	1.00011 	1.00652 	0.99758 	0.99989 	1.00189 	1.00782 	1.00742 	0.99814 	0.99895 	0.99008 	0.98442 	0.99026 	0.99139 	0.98846 	0.98652 	0.01010 	0.01216 	-0.01365 	-0.01268 	-0.01703 	0.01061 	-0.01238 	-0.01485 	-0.01675 	0.26107 	-0.01572 	-0.01597 	0.00924 	-0.01451 	-0.01367 	-0.01644 	-0.01708 	-0.01344 	-0.01499 	-0.01336 	-0.01779 	0.00086 	0.00893 	-0.01352 	-0.01560 	-0.01510 	0.01088 	-0.01819 	0.00000 	-0.01222 	0.00580 	0.00632 	-0.00448 	-0.00416 	-0.00559 	0.00348 	-0.00406 	-0.00487 	-0.00549 	0.08564 	-0.00516 	-0.00524 	0.00185 	-0.00476 	-0.00449 	-0.00539 	-0.00560 	-0.00441 	-0.00492 	-0.00438 	-0.00584 	0.00085 	0.00333 	-0.00443 	-0.00512 	-0.00495 	0.00469 	-0.00597 	0.00000 	-0.00401 	0.00270	0.00412
